imgUrl,questionStr,answerGroups,answerQuestions
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000151214.jpg""","""What is the person on the cake representing?""","[[{""id"": ""g0.0"", ""content"": ""good job""}, {""id"": ""g0.1"", ""content"": ""thumbs up""}], [{""id"": ""g1.0"", ""content"": ""fallout""}], [{""id"": ""g2.0"", ""content"": ""victory""}], [{""id"": ""g3.0"", ""content"": ""race car driver""}], [{""id"": ""g4.0"", ""content"": ""man""}], [{""id"": ""g5.0"", ""content"": ""bill""}], [{""id"": ""g6.0"", ""content"": ""astronaut""}], [{""id"": ""g7.0"", ""content"": ""well-known character""}], [{""id"": ""g8.0"", ""content"": ""military""}]]","[""What is the person on the cake representing?"", ""What is the person on the cake representing?"", ""What is the person on the cake representing?"", ""What is the person on the cake representing?"", ""What is the person on the cake representing?"", ""What is the person on the cake representing?"", ""What is the person on the cake representing?"", ""What is the person on the cake representing?"", ""What is the person on the cake representing?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000151575.jpg""","""What's across the ocean?""","[[{""id"": ""g0.0"", ""content"": ""town""}], [{""id"": ""g1.0"", ""content"": ""city""}], [{""id"": ""g2.0"", ""content"": ""island""}], [{""id"": ""g3.0"", ""content"": ""kite""}], [{""id"": ""g4.0"", ""content"": ""hills""}], [{""id"": ""g5.0"", ""content"": ""hill""}], [{""id"": ""g6.0"", ""content"": ""rocks""}], [{""id"": ""g7.0"", ""content"": ""land""}], [{""id"": ""g8.0"", ""content"": ""waves""}]]","[""What's across the ocean?"", ""What's across the ocean?"", ""What's across the ocean?"", ""What's across the ocean?"", ""What's across the ocean?"", ""What's across the ocean?"", ""What's across the ocean?"", ""What's across the ocean?"", ""What's across the ocean?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000152286.jpg""","""What is the players name?""","[[{""id"": ""g0.0"", ""content"": ""can't see""}], [{""id"": ""g1.0"", ""content"": ""dave""}], [{""id"": ""g2.0"", ""content"": ""doug""}], [{""id"": ""g3.0"", ""content"": ""bob""}], [{""id"": ""g4.0"", ""content"": ""none""}, {""id"": ""g4.1"", ""content"": ""not sure""}], [{""id"": ""g5.0"", ""content"": ""impossible""}], [{""id"": ""g6.0"", ""content"": ""smith""}], [{""id"": ""g7.0"", ""content"": ""bill""}], [{""id"": ""g8.0"", ""content"": ""matt""}]]","[""What is the players name?"", ""What is the players name?"", ""What is the players name?"", ""What is the players name?"", ""What is the players name?"", ""What is the players name?"", ""What is the players name?"", ""What is the players name?"", ""What is the players name?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000152871.jpg""","""What character is on the kid's shirt?""","[[{""id"": ""g0.0"", ""content"": ""graphics""}], [{""id"": ""g1.0"", ""content"": ""voltron""}], [{""id"": ""g2.0"", ""content"": ""transformer""}], [{""id"": ""g3.0"", ""content"": ""pokemon""}], [{""id"": ""g4.0"", ""content"": ""soldier""}], [{""id"": ""g5.0"", ""content"": ""army""}], [{""id"": ""g6.0"", ""content"": ""gi joe""}], [{""id"": ""g7.0"", ""content"": ""g i joe""}], [{""id"": ""g8.0"", ""content"": ""cartoon""}]]","[""What character is on the kid's shirt?"", ""What character is on the kid's shirt?"", ""What character is on the kid's shirt?"", ""What character is on the kid's shirt?"", ""What character is on the kid's shirt?"", ""What character is on the kid's shirt?"", ""What character is on the kid's shirt?"", ""What character is on the kid's shirt?"", ""What character is on the kid's shirt?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000154349.jpg""","""What is stretched across the bottom sign?""","[[{""id"": ""g0.0"", ""content"": ""sticker""}], [{""id"": ""g1.0"", ""content"": ""red line""}], [{""id"": ""g2.0"", ""content"": ""nothing""}, {""id"": ""g2.1"", ""content"": ""no parking""}], [{""id"": ""g3.0"", ""content"": ""pole""}], [{""id"": ""g4.0"", ""content"": ""p""}], [{""id"": ""g5.0"", ""content"": ""\""cancel\"" sign""}], [{""id"": ""g6.0"", ""content"": ""\""next 2000 feet\""""}], [{""id"": ""g7.0"", ""content"": ""pavement""}], [{""id"": ""g8.0"", ""content"": ""letters""}]]","[""What is stretched across the bottom sign?"", ""What is stretched across the bottom sign?"", ""What is stretched across the bottom sign?"", ""What is stretched across the bottom sign?"", ""What is stretched across the bottom sign?"", ""What is stretched across the bottom sign?"", ""What is stretched across the bottom sign?"", ""What is stretched across the bottom sign?"", ""What is stretched across the bottom sign?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000156125.jpg""","""What is she holding?""","[[{""id"": ""g0.0"", ""content"": ""fixing""}], [{""id"": ""g1.0"", ""content"": ""knife""}], [{""id"": ""g2.0"", ""content"": ""adhesive edging""}], [{""id"": ""g3.0"", ""content"": ""rubber""}], [{""id"": ""g4.0"", ""content"": ""moulding""}], [{""id"": ""g5.0"", ""content"": ""window molding""}], [{""id"": ""g6.0"", ""content"": ""plastic""}], [{""id"": ""g7.0"", ""content"": ""wood""}], [{""id"": ""g8.0"", ""content"": ""fabric""}]]","[""What is she holding?"", ""What is she holding?"", ""What is she holding?"", ""What is she holding?"", ""What is she holding?"", ""What is she holding?"", ""What is she holding?"", ""What is she holding?"", ""What is she holding?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000158831.jpg""","""What type of noodles are here?""","[[{""id"": ""g0.0"", ""content"": ""asian""}], [{""id"": ""g1.0"", ""content"": ""hmong""}], [{""id"": ""g2.0"", ""content"": ""lo mein""}], [{""id"": ""g3.0"", ""content"": ""spinach""}], [{""id"": ""g4.0"", ""content"": ""chinese""}], [{""id"": ""g5.0"", ""content"": ""idk""}], [{""id"": ""g6.0"", ""content"": ""green""}], [{""id"": ""g7.0"", ""content"": ""linguine""}, {""id"": ""g7.1"", ""content"": ""linguini""}], [{""id"": ""g8.0"", ""content"": ""soba""}]]","[""What type of noodles are here?"", ""What type of noodles are here?"", ""What type of noodles are here?"", ""What type of noodles are here?"", ""What type of noodles are here?"", ""What type of noodles are here?"", ""What type of noodles are here?"", ""What type of noodles are here?"", ""What type of noodles are here?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000159856.jpg""","""What kind of wall treatment is behind the girl?""","[[{""id"": ""g0.0"", ""content"": ""stickers""}], [{""id"": ""g1.0"", ""content"": ""paint""}], [{""id"": ""g2.0"", ""content"": ""drywall""}], [{""id"": ""g3.0"", ""content"": ""knives""}, {""id"": ""g3.1"", ""content"": ""knife""}], [{""id"": ""g4.0"", ""content"": ""seal""}], [{""id"": ""g5.0"", ""content"": ""top coat""}], [{""id"": ""g6.0"", ""content"": ""sword""}], [{""id"": ""g7.0"", ""content"": ""plaster""}], [{""id"": ""g8.0"", ""content"": ""nothing""}]]","[""What kind of wall treatment is behind the girl?"", ""What kind of wall treatment is behind the girl?"", ""What kind of wall treatment is behind the girl?"", ""What kind of wall treatment is behind the girl?"", ""What kind of wall treatment is behind the girl?"", ""What kind of wall treatment is behind the girl?"", ""What kind of wall treatment is behind the girl?"", ""What kind of wall treatment is behind the girl?"", ""What kind of wall treatment is behind the girl?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000159965.jpg""","""Whose statue is sitting on the bench?""","[[{""id"": ""g0.0"", ""content"": ""man""}], [{""id"": ""g1.0"", ""content"": ""jfk""}], [{""id"": ""g2.0"", ""content"": ""umbrella man""}], [{""id"": ""g3.0"", ""content"": ""announcer guy""}], [{""id"": ""g4.0"", ""content"": ""n/a""}], [{""id"": ""g5.0"", ""content"": ""commuter""}], [{""id"": ""g6.0"", ""content"": ""unknown""}], [{""id"": ""g7.0"", ""content"": ""president""}], [{""id"": ""g8.0"", ""content"": ""disney""}]]","[""Whose statue is sitting on the bench?"", ""Whose statue is sitting on the bench?"", ""Whose statue is sitting on the bench?"", ""Whose statue is sitting on the bench?"", ""Whose statue is sitting on the bench?"", ""Whose statue is sitting on the bench?"", ""Whose statue is sitting on the bench?"", ""Whose statue is sitting on the bench?"", ""Whose statue is sitting on the bench?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000016080.jpg""","""What cities do you think this guy likes?""","[[{""id"": ""g0.0"", ""content"": ""paris""}], [{""id"": ""g1.0"", ""content"": ""toronto""}], [{""id"": ""g2.0"", ""content"": ""not sure""}], [{""id"": ""g3.0"", ""content"": ""new york""}], [{""id"": ""g4.0"", ""content"": ""france""}], [{""id"": ""g5.0"", ""content"": ""urban cities""}, {""id"": ""g5.1"", ""content"": ""foreign cities""}], [{""id"": ""g6.0"", ""content"": ""honolulu""}], [{""id"": ""g7.0"", ""content"": ""la""}], [{""id"": ""g8.0"", ""content"": ""french""}]]","[""What cities do you think this guy likes?"", ""What cities do you think this guy likes?"", ""What cities do you think this guy likes?"", ""What cities do you think this guy likes?"", ""What cities do you think this guy likes?"", ""What cities do you think this guy likes?"", ""What cities do you think this guy likes?"", ""What cities do you think this guy likes?"", ""What cities do you think this guy likes?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000161434.jpg""","""Where are the bus occupants from?""","[[{""id"": ""g0.0"", ""content"": ""can't tell""}], [{""id"": ""g1.0"", ""content"": ""out of town""}], [{""id"": ""g2.0"", ""content"": ""michigan""}], [{""id"": ""g3.0"", ""content"": ""florida""}, {""id"": ""g3.1"", ""content"": ""dau-tarlac""}], [{""id"": ""g4.0"", ""content"": ""north""}], [{""id"": ""g5.0"", ""content"": ""everywhere""}], [{""id"": ""g6.0"", ""content"": ""cuba""}], [{""id"": ""g7.0"", ""content"": ""north""}]]","[""Where are the bus occupants from?"", ""Where are the bus occupants from?"", ""Where are the bus occupants from?"", ""Where are the bus occupants from?"", ""Where are the bus occupants from?"", ""Where are the bus occupants from?"", ""Where are the bus occupants from?"", ""Where are the bus occupants from?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000162848.jpg""","""What brand is the laptop case?""","[[{""id"": ""g0.0"", ""content"": ""nike""}], [{""id"": ""g1.0"", ""content"": ""polo""}], [{""id"": ""g2.0"", ""content"": ""unsure""}], [{""id"": ""g3.0"", ""content"": ""samsung""}], [{""id"": ""g4.0"", ""content"": ""hermes""}], [{""id"": ""g5.0"", ""content"": ""targus""}], [{""id"": ""g6.0"", ""content"": ""no brand""}], [{""id"": ""g7.0"", ""content"": ""generic""}], [{""id"": ""g8.0"", ""content"": ""dell""}]]","[""What brand is the laptop case?"", ""What brand is the laptop case?"", ""What brand is the laptop case?"", ""What brand is the laptop case?"", ""What brand is the laptop case?"", ""What brand is the laptop case?"", ""What brand is the laptop case?"", ""What brand is the laptop case?"", ""What brand is the laptop case?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000016483.jpg""","""Which Prop are these people supporting?""","[[{""id"": ""g0.0"", ""content"": ""rock wall""}], [{""id"": ""g1.0"", ""content"": ""kite flying""}, {""id"": ""g1.1"", ""content"": ""kite""}], [{""id"": ""g2.0"", ""content"": ""4th of july""}], [{""id"": ""g3.0"", ""content"": ""sports team""}], [{""id"": ""g4.0"", ""content"": ""kites""}], [{""id"": ""g5.0"", ""content"": ""castle""}], [{""id"": ""g6.0"", ""content"": ""american flag""}], [{""id"": ""g7.0"", ""content"": ""don't know""}], [{""id"": ""g8.0"", ""content"": ""veterans""}]]","[""Which Prop are these people supporting?"", ""Which Prop are these people supporting?"", ""Which Prop are these people supporting?"", ""Which Prop are these people supporting?"", ""Which Prop are these people supporting?"", ""Which Prop are these people supporting?"", ""Which Prop are these people supporting?"", ""Which Prop are these people supporting?"", ""Which Prop are these people supporting?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000167489.jpg""","""What is his name?""","[[{""id"": ""g0.0"", ""content"": ""william""}], [{""id"": ""g1.0"", ""content"": ""michael""}], [{""id"": ""g2.0"", ""content"": ""steve""}], [{""id"": ""g3.0"", ""content"": ""frank""}], [{""id"": ""g4.0"", ""content"": ""george""}], [{""id"": ""g5.0"", ""content"": ""mel""}], [{""id"": ""g6.0"", ""content"": ""gregg""}], [{""id"": ""g7.0"", ""content"": ""barry""}], [{""id"": ""g8.0"", ""content"": ""can't tell""}]]","[""What is his name?"", ""What is his name?"", ""What is his name?"", ""What is his name?"", ""What is his name?"", ""What is his name?"", ""What is his name?"", ""What is his name?"", ""What is his name?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000170562.jpg""","""What city is the police officer from?""","[[{""id"": ""g0.0"", ""content"": ""tokyo""}], [{""id"": ""g1.0"", ""content"": ""unsure""}], [{""id"": ""g2.0"", ""content"": ""cleveland""}], [{""id"": ""g3.0"", ""content"": ""london""}], [{""id"": ""g4.0"", ""content"": ""japan""}], [{""id"": ""g5.0"", ""content"": ""ny""}], [{""id"": ""g6.0"", ""content"": ""taiwan""}], [{""id"": ""g7.0"", ""content"": ""new york""}], [{""id"": ""g8.0"", ""content"": ""beijing""}]]","[""What city is the police officer from?"", ""What city is the police officer from?"", ""What city is the police officer from?"", ""What city is the police officer from?"", ""What city is the police officer from?"", ""What city is the police officer from?"", ""What city is the police officer from?"", ""What city is the police officer from?"", ""What city is the police officer from?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000170834.jpg""","""What do the signs above the woman's head mean?""","[[{""id"": ""g0.0"", ""content"": ""awards""}], [{""id"": ""g1.0"", ""content"": ""women's health""}], [{""id"": ""g2.0"", ""content"": ""championship banners""}], [{""id"": ""g3.0"", ""content"": ""announcement""}], [{""id"": ""g4.0"", ""content"": ""graduations""}], [{""id"": ""g5.0"", ""content"": ""idk""}], [{""id"": ""g6.0"", ""content"": ""championships""}], [{""id"": ""g7.0"", ""content"": ""advertising""}], [{""id"": ""g8.0"", ""content"": ""soccer""}]]","[""What do the signs above the woman's head mean?"", ""What do the signs above the woman's head mean?"", ""What do the signs above the woman's head mean?"", ""What do the signs above the woman's head mean?"", ""What do the signs above the woman's head mean?"", ""What do the signs above the woman's head mean?"", ""What do the signs above the woman's head mean?"", ""What do the signs above the woman's head mean?"", ""What do the signs above the woman's head mean?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000171729.jpg""","""What type of quilt is hanging behind the bed?""","[[{""id"": ""g0.0"", ""content"": ""circular diamonds""}, {""id"": ""g0.1"", ""content"": ""diamond""}], [{""id"": ""g1.0"", ""content"": ""handmade""}], [{""id"": ""g2.0"", ""content"": ""tapestry""}], [{""id"": ""g3.0"", ""content"": ""purple""}], [{""id"": ""g4.0"", ""content"": ""patchwork""}], [{""id"": ""g5.0"", ""content"": ""texas star""}], [{""id"": ""g6.0"", ""content"": ""fancy""}], [{""id"": ""g7.0"", ""content"": ""family quilt""}], [{""id"": ""g8.0"", ""content"": ""artistic""}]]","[""What type of quilt is hanging behind the bed?"", ""What type of quilt is hanging behind the bed?"", ""What type of quilt is hanging behind the bed?"", ""What type of quilt is hanging behind the bed?"", ""What type of quilt is hanging behind the bed?"", ""What type of quilt is hanging behind the bed?"", ""What type of quilt is hanging behind the bed?"", ""What type of quilt is hanging behind the bed?"", ""What type of quilt is hanging behind the bed?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000172467.jpg""","""How is the man's hair styled?""","[[{""id"": ""g0.0"", ""content"": ""shortcut""}], [{""id"": ""g1.0"", ""content"": ""plain""}], [{""id"": ""g2.0"", ""content"": ""flatly""}], [{""id"": ""g3.0"", ""content"": ""regular""}], [{""id"": ""g4.0"", ""content"": ""naturally""}], [{""id"": ""g5.0"", ""content"": ""short""}], [{""id"": ""g6.0"", ""content"": ""no""}], [{""id"": ""g7.0"", ""content"": ""straight""}, {""id"": ""g7.1"", ""content"": ""combed down""}], [{""id"": ""g8.0"", ""content"": ""medium""}]]","[""How is the man's hair styled?"", ""How is the man's hair styled?"", ""How is the man's hair styled?"", ""How is the man's hair styled?"", ""How is the man's hair styled?"", ""How is the man's hair styled?"", ""How is the man's hair styled?"", ""How is the man's hair styled?"", ""How is the man's hair styled?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000174794.jpg""","""What is the person in yellow wearing?""","[[{""id"": ""g0.0"", ""content"": ""head wrap""}], [{""id"": ""g1.0"", ""content"": ""shirt""}], [{""id"": ""g2.0"", ""content"": ""hat""}], [{""id"": ""g3.0"", ""content"": ""turban""}], [{""id"": ""g4.0"", ""content"": ""headdress""}], [{""id"": ""g5.0"", ""content"": ""scarf""}], [{""id"": ""g6.0"", ""content"": ""headscarf""}], [{""id"": ""g7.0"", ""content"": ""blue hat""}], [{""id"": ""g8.0"", ""content"": ""yellow clothes""}]]","[""What is the person in yellow wearing?"", ""What is the person in yellow wearing?"", ""What is the person in yellow wearing?"", ""What is the person in yellow wearing?"", ""What is the person in yellow wearing?"", ""What is the person in yellow wearing?"", ""What is the person in yellow wearing?"", ""What is the person in yellow wearing?"", ""What is the person in yellow wearing?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000017551.jpg""","""What is unusual about the toilet featured in this picture?""","[[{""id"": ""g0.0"", ""content"": ""recycling toilet""}, {""id"": ""g0.1"", ""content"": ""composting and upward flushing""}], [{""id"": ""g1.0"", ""content"": ""wooden""}], [{""id"": ""g2.0"", ""content"": ""square""}], [{""id"": ""g3.0"", ""content"": ""shape""}], [{""id"": ""g4.0"", ""content"": ""large tank""}], [{""id"": ""g5.0"", ""content"": ""it's square""}], [{""id"": ""g6.0"", ""content"": ""back""}], [{""id"": ""g7.0"", ""content"": ""box""}], [{""id"": ""g8.0"", ""content"": ""boxed""}]]","[""What is unusual about the toilet featured in this picture?"", ""What is unusual about the toilet featured in this picture?"", ""What is unusual about the toilet featured in this picture?"", ""What is unusual about the toilet featured in this picture?"", ""What is unusual about the toilet featured in this picture?"", ""What is unusual about the toilet featured in this picture?"", ""What is unusual about the toilet featured in this picture?"", ""What is unusual about the toilet featured in this picture?"", ""What is unusual about the toilet featured in this picture?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000175715.jpg""","""What breed of horse might this be?""","[[{""id"": ""g0.0"", ""content"": ""palomino""}], [{""id"": ""g1.0"", ""content"": ""draft""}], [{""id"": ""g2.0"", ""content"": ""arabian""}], [{""id"": ""g3.0"", ""content"": ""shetland""}], [{""id"": ""g4.0"", ""content"": ""not sure""}], [{""id"": ""g5.0"", ""content"": ""pony""}], [{""id"": ""g6.0"", ""content"": ""draft horse""}], [{""id"": ""g7.0"", ""content"": ""miniature""}], [{""id"": ""g8.0"", ""content"": ""paint""}]]","[""What breed of horse might this be?"", ""What breed of horse might this be?"", ""What breed of horse might this be?"", ""What breed of horse might this be?"", ""What breed of horse might this be?"", ""What breed of horse might this be?"", ""What breed of horse might this be?"", ""What breed of horse might this be?"", ""What breed of horse might this be?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000176791.jpg""","""What is on the edges of the saddle blanket?""","[[{""id"": ""g0.0"", ""content"": ""sweat""}], [{""id"": ""g1.0"", ""content"": ""legs""}, {""id"": ""g1.1"", ""content"": ""his leg""}], [{""id"": ""g2.0"", ""content"": ""leather""}], [{""id"": ""g3.0"", ""content"": ""saddle""}], [{""id"": ""g4.0"", ""content"": ""trim""}], [{""id"": ""g5.0"", ""content"": ""feet""}], [{""id"": ""g6.0"", ""content"": ""felt""}], [{""id"": ""g7.0"", ""content"": ""stitching""}], [{""id"": ""g8.0"", ""content"": ""nothing""}]]","[""What is on the edges of the saddle blanket?"", ""What is on the edges of the saddle blanket?"", ""What is on the edges of the saddle blanket?"", ""What is on the edges of the saddle blanket?"", ""What is on the edges of the saddle blanket?"", ""What is on the edges of the saddle blanket?"", ""What is on the edges of the saddle blanket?"", ""What is on the edges of the saddle blanket?"", ""What is on the edges of the saddle blanket?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000017799.jpg""","""Where are the sheep?""","[[{""id"": ""g0.0"", ""content"": ""by people""}], [{""id"": ""g1.0"", ""content"": ""in contest""}], [{""id"": ""g2.0"", ""content"": ""in line""}], [{""id"": ""g3.0"", ""content"": ""in tent""}], [{""id"": ""g4.0"", ""content"": ""inside building""}], [{""id"": ""g5.0"", ""content"": ""barn""}], [{""id"": ""g6.0"", ""content"": ""ground""}], [{""id"": ""g7.0"", ""content"": ""in pen""}], [{""id"": ""g8.0"", ""content"": ""stock show""}]]","[""Where are the sheep?"", ""Where are the sheep?"", ""Where are the sheep?"", ""Where are the sheep?"", ""Where are the sheep?"", ""Where are the sheep?"", ""Where are the sheep?"", ""Where are the sheep?"", ""Where are the sheep?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000178208.jpg""","""Where is localized the TV?""","[[{""id"": ""g0.0"", ""content"": ""on wall""}, {""id"": ""g0.1"", ""content"": ""on ceiling""}], [{""id"": ""g1.0"", ""content"": ""rafter""}], [{""id"": ""g2.0"", ""content"": ""wall""}], [{""id"": ""g3.0"", ""content"": ""no tv""}], [{""id"": ""g4.0"", ""content"": ""near ceiling""}], [{""id"": ""g5.0"", ""content"": ""local""}], [{""id"": ""g6.0"", ""content"": ""behind""}], [{""id"": ""g7.0"", ""content"": ""not possible""}], [{""id"": ""g8.0"", ""content"": ""inside""}]]","[""Where is localized the TV?"", ""Where is localized the TV?"", ""Where is localized the TV?"", ""Where is localized the TV?"", ""Where is localized the TV?"", ""Where is localized the TV?"", ""Where is localized the TV?"", ""Where is localized the TV?"", ""Where is localized the TV?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000183212.jpg""","""What brand of beer is in the bottle?""","[[{""id"": ""g0.0"", ""content"": ""stella artois""}], [{""id"": ""g1.0"", ""content"": ""heineken""}], [{""id"": ""g2.0"", ""content"": ""unclear""}], [{""id"": ""g3.0"", ""content"": ""coors light""}, {""id"": ""g3.1"", ""content"": ""guinness""}], [{""id"": ""g4.0"", ""content"": ""don't know""}], [{""id"": ""g5.0"", ""content"": ""max?""}], [{""id"": ""g6.0"", ""content"": ""guinness""}]]","[""What brand of beer is in the bottle?"", ""What brand of beer is in the bottle?"", ""What brand of beer is in the bottle?"", ""What brand of beer is in the bottle?"", ""What brand of beer is in the bottle?"", ""What brand of beer is in the bottle?"", ""What brand of beer is in the bottle?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000183588.jpg""","""What does the graffiti say?""","[[{""id"": ""g0.0"", ""content"": ""east""}], [{""id"": ""g1.0"", ""content"": ""i don't know""}], [{""id"": ""g2.0"", ""content"": ""unknown""}], [{""id"": ""g3.0"", ""content"": ""hi""}], [{""id"": ""g4.0"", ""content"": ""eddy""}], [{""id"": ""g5.0"", ""content"": ""peace""}], [{""id"": ""g6.0"", ""content"": ""i'm not sure""}, {""id"": ""g6.1"", ""content"": ""fight""}], [{""id"": ""g7.0"", ""content"": ""eops""}]]","[""What does the graffiti say?"", ""What does the graffiti say?"", ""What does the graffiti say?"", ""What does the graffiti say?"", ""What does the graffiti say?"", ""What does the graffiti say?"", ""What does the graffiti say?"", ""What does the graffiti say?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000184547.jpg""","""What are the people celebrating in the picture?""","[[{""id"": ""g0.0"", ""content"": ""business""}], [{""id"": ""g1.0"", ""content"": ""work event""}, {""id"": ""g1.1"", ""content"": ""meeting""}], [{""id"": ""g2.0"", ""content"": ""wedding""}], [{""id"": ""g3.0"", ""content"": ""holiday""}], [{""id"": ""g4.0"", ""content"": ""marathon""}], [{""id"": ""g5.0"", ""content"": ""party""}], [{""id"": ""g6.0"", ""content"": ""festival""}], [{""id"": ""g7.0"", ""content"": ""promotion""}], [{""id"": ""g8.0"", ""content"": ""4""}]]","[""What are the people celebrating in the picture?"", ""What are the people celebrating in the picture?"", ""What are the people celebrating in the picture?"", ""What are the people celebrating in the picture?"", ""What are the people celebrating in the picture?"", ""What are the people celebrating in the picture?"", ""What are the people celebrating in the picture?"", ""What are the people celebrating in the picture?"", ""What are the people celebrating in the picture?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000185328.jpg""","""Whose bike is on the field?""","[[{""id"": ""g0.0"", ""content"": ""child's""}, {""id"": ""g0.1"", ""content"": ""frisbee player""}], [{""id"": ""g1.0"", ""content"": ""kids""}, {""id"": ""g1.1"", ""content"": ""boy's""}], [{""id"": ""g2.0"", ""content"": ""boy's""}], [{""id"": ""g3.0"", ""content"": ""boys""}]]","[""Whose bike is on the field?"", ""Whose bike is on the field?"", ""Whose bike is on the field?"", ""Whose bike is on the field?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000185591.jpg""","""What is roasting in the oven behind the people?""","[[{""id"": ""g0.0"", ""content"": ""nothing""}, {""id"": ""g0.1"", ""content"": ""not sure""}], [{""id"": ""g1.0"", ""content"": ""sandwich""}], [{""id"": ""g2.0"", ""content"": ""ham""}], [{""id"": ""g3.0"", ""content"": ""chicken""}], [{""id"": ""g4.0"", ""content"": ""soup""}], [{""id"": ""g5.0"", ""content"": ""bread""}], [{""id"": ""g6.0"", ""content"": ""food""}], [{""id"": ""g7.0"", ""content"": ""read""}], [{""id"": ""g8.0"", ""content"": ""bacon""}]]","[""What is roasting in the oven behind the people?"", ""What is roasting in the oven behind the people?"", ""What is roasting in the oven behind the people?"", ""What is roasting in the oven behind the people?"", ""What is roasting in the oven behind the people?"", ""What is roasting in the oven behind the people?"", ""What is roasting in the oven behind the people?"", ""What is roasting in the oven behind the people?"", ""What is roasting in the oven behind the people?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000186121.jpg""","""Where are the zebras?""","[[{""id"": ""g0.0"", ""content"": ""desert""}], [{""id"": ""g1.0"", ""content"": ""wilderness""}], [{""id"": ""g2.0"", ""content"": ""africa""}], [{""id"": ""g3.0"", ""content"": ""field""}], [{""id"": ""g4.0"", ""content"": ""wild""}], [{""id"": ""g5.0"", ""content"": ""nature""}], [{""id"": ""g6.0"", ""content"": ""ground""}], [{""id"": ""g7.0"", ""content"": ""dessert""}], [{""id"": ""g8.0"", ""content"": ""outside""}]]","[""Where are the zebras?"", ""Where are the zebras?"", ""Where are the zebras?"", ""Where are the zebras?"", ""Where are the zebras?"", ""Where are the zebras?"", ""Where are the zebras?"", ""Where are the zebras?"", ""Where are the zebras?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000189583.jpg""","""What subculture is the rocky horror picture show associated with?""","[[{""id"": ""g0.0"", ""content"": ""hip hop""}], [{""id"": ""g1.0"", ""content"": ""movie""}], [{""id"": ""g2.0"", ""content"": ""not sure""}], [{""id"": ""g3.0"", ""content"": ""goth""}], [{""id"": ""g4.0"", ""content"": ""transgender""}], [{""id"": ""g5.0"", ""content"": ""disco""}], [{""id"": ""g6.0"", ""content"": ""homosexual""}, {""id"": ""g6.1"", ""content"": ""gay""}], [{""id"": ""g7.0"", ""content"": ""nightmare""}], [{""id"": ""g8.0"", ""content"": ""transvestite""}]]","[""What subculture is the rocky horror picture show associated with?"", ""What subculture is the rocky horror picture show associated with?"", ""What subculture is the rocky horror picture show associated with?"", ""What subculture is the rocky horror picture show associated with?"", ""What subculture is the rocky horror picture show associated with?"", ""What subculture is the rocky horror picture show associated with?"", ""What subculture is the rocky horror picture show associated with?"", ""What subculture is the rocky horror picture show associated with?"", ""What subculture is the rocky horror picture show associated with?""]"
