HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgUrl,Input.questionStr,Input.answerGroups,Input.answerQuestions,Input.question_id,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Approve,Reject,Turkle.Username,ambiguity_type 
495608,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23859,129,,Thu Jun 02 18:35:08 UTC 2022,Thu Jun 02 18:35:26 UTC 2022,,,,,18,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000399235.jpg""","""What type of car is in the back?""","[[{""id"": ""g0.2"", ""content"": ""silver""}], [{""id"": ""g1.1"", ""content"": ""sedan""}], [{""id"": ""g2.1"", ""content"": ""toyota""}]]","[""What color is the car is in the back?"", ""What model of car is in the back?"", ""What is the brand of the car in the back?""]",399235001,"[[{'id': 'g0.2', 'content': 'silver'}, {'id': 'g0.0', 'content': 'gray'}, {'id': 'g0.0', 'content': 'gray'}], [{'id': 'g1.1', 'content': 'sedan'}, {'id': 'g1.0', 'content': 'coupe'}, {'id': 'g1.0', 'content': 'coupe'}], [{'id': 'g2.1', 'content': 'toyota'}, {'id': 'g2.0', 'content': 'honda'}, {'id': 'g2.0', 'content': 'honda'}]]","[""What color is the car is in the back?"",""What model of car is in the back?"",""What is the brand of the car in the back?""]",true,value,"""All answer the same question""",,,jgualla1,"A/T"""
495609,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23860,129,,Thu Jun 02 18:35:26 UTC 2022,Thu Jun 02 18:35:43 UTC 2022,,,,,17,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000411629.jpg""","""Who is this tennis player?""","[[{""id"": ""g0.5"", ""content"": ""andre agassi""}], [{""id"": ""g1.1"", ""content"": ""man""}]]","[""What is the name of this tennis player?"", ""What is the gender of this tennis player?""]",411629000,"[[{'id': 'g0.5', 'content': 'andre agassi'}, {'id': 'g0.0', 'content': 'nidal'}, {'id': 'g0.0', 'content': 'nidal'}], [{'id': 'g1.1', 'content': 'man'}, {'id': 'g1.0', 'content': 'andre agassi'}, {'id': 'g1.0', 'content': 'andre agassi'}]]","[""What is the name of this tennis player?"",""What is the gender of this tennis player?""]",true,value,"""flag""",,,jgualla1,"M/A. U. """
495610,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23861,129,,Thu Jun 02 18:35:43 UTC 2022,Thu Jun 02 18:35:55 UTC 2022,,,,,12,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000493732.jpg""","""Why do all these cakes look like they belong to children?""","[[{""id"": ""g0.6"", ""content"": ""they're birthday cakes""}], [{""id"": ""g1.0"", ""content"": ""competition""}]]","[""What makes all these cakes look like they belong to children?"", ""Why do all these cakes look like they belong to children's contest?""]",493732001,"[[{'id': 'g0.6', 'content': ""they're birthday cakes""}, {'id': 'g0.0', 'content': 'whimsical designs'}, {'id': 'g0.0', 'content': 'whimsical designs'}], [{'id': 'g1.0', 'content': 'competition'}, {'id': 'g1.1', 'content': 'they are for children'}, {'id': 'g1.1', 'content': 'they are for children'}]]","[""What makes all these cakes look like they belong to children?"",""Why do all these cakes look like they belong to children's contest?""]",true,value,"""All answer the same question""",,,jgualla1,"A/C"""
495611,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23862,129,,Thu Jun 02 18:35:55 UTC 2022,Thu Jun 02 18:36:50 UTC 2022,,,,,55,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000365314.jpg""","""Why are people gathered here?""","[[{""id"": ""g0.2"", ""content"": ""bikes""}], [{""id"": ""g1.1"", ""content"": ""cookout""}], [{""id"": ""g2.2"", ""content"": ""racing""}], [{""id"": ""g3.1"", ""content"": ""it's fun""}]]","[""For what object are people gathered here?"", ""Why are people gathered here with food?"", ""Why are people needing to gathered here?"", ""Why are people gathered here smiling?""]",365314011,"[[{'id': 'g0.2', 'content': 'bikes'}, {'id': 'g0.0', 'content': 'work on motorcycles'}, {'id': 'g0.1', 'content': 'work'}, {'id': 'g0.0', 'content': 'work on motorcycles'}, {'id': 'g0.1', 'content': 'work'}, {'id': 'g0.1', 'content': 'work'}, {'id': 'g0.0', 'content': 'work on motorcycles'}], [{'id': 'g1.1', 'content': 'cookout'}, {'id': 'g1.0', 'content': 'picnic'}, {'id': 'g1.0', 'content': 'picnic'}, {'id': 'g2.2', 'content': 'racing'}, {'id': 'g2.0', 'content': 'racing'}, {'id': 'g2.0', 'content': 'racing'}], [{'id': 'g3.1', 'content': ""it's fun""}, {'id': 'g3.0', 'content': ""it's fun""}, {'id': 'g3.0', 'content': ""it's fun""}]]","[""For what object are people gathered here?"",""For what event are people gathered here?"",""Why are people gathered here smiling?""]",false,,"""All answer the same question""",,,jgualla1,"A/D.A/P.A/C"""
495612,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23863,129,,Thu Jun 02 18:36:50 UTC 2022,Thu Jun 02 18:37:24 UTC 2022,,,,,34,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000103936.jpg""","""How can you tell this is a reflection?""","[[{""id"": ""g0.1"", ""content"": ""it's backwards""}], [{""id"": ""g1.1"", ""content"": ""dimmer""}], [{""id"": ""g2.1"", ""content"": ""man and building on glass""}]]","[""How can writing tell you this is a reflection ?"", ""What tells you this is a reflection?"", ""How can you tell this is a reflection in a window?""]",103936001,"[[{'id': 'g1.1', 'content': 'dimmer'}, {'id': 'g1.0', 'content': 'letters'}, {'id': 'g1.0', 'content': 'letters'}], [{'id': 'g2.1', 'content': 'man and building on glass'}]]","[""What about the light tells you this is a reflection?"",""How can you tell this is a reflection in a window?""]",false,,"""""",,,jgualla1,"A/C"""
495613,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23864,129,,Thu Jun 02 18:37:25 UTC 2022,Thu Jun 02 18:37:46 UTC 2022,,,,,21,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000100483.jpg""","""Where are the boxcars?""","[[{""id"": ""g0.4"", ""content"": ""tracks 1 and 2""}], [{""id"": ""g1.2"", ""content"": ""parked""}]]","[""What are the boxcars on?"", ""Where are the boxcars located?""]",100483010,"[[{'id': 'g0.4', 'content': 'tracks 1 and 2'}, {'id': 'g0.0', 'content': 'tracks'}, {'id': 'g0.0', 'content': 'tracks'}], [{'id': 'g1.2', 'content': 'parked'}, {'id': 'g1.0', 'content': 'in background'}, {'id': 'g1.1', 'content': 'left of blue train'}, {'id': 'g1.0', 'content': 'in background'}, {'id': 'g1.1', 'content': 'left of blue train'}, {'id': 'g1.1', 'content': 'left of blue train'}, {'id': 'g1.0', 'content': 'in background'}]]","[""Which tracks are the boxcars on?"",""Where are the boxcars located?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495615,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23866,129,,Thu Jun 02 18:38:10 UTC 2022,Thu Jun 02 18:38:58 UTC 2022,,,,,48,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000340185.jpg""","""Where is the shrubbery?""","[[{""id"": ""g0.3"", ""content"": ""background""}], [{""id"": ""g1.1"", ""content"": ""none""}], [{""id"": ""g2.1"", ""content"": ""to right""}]]","[""Where do you see shrubbery?"", ""Is there shrubbery?"", ""In which direction is the shrubbery?""]",340185000,"[[{'id': 'g0.3', 'content': 'background'}, {'id': 'g0.0', 'content': 'by building'}, {'id': 'g0.0', 'content': 'by building'}], [{'id': 'g2.1', 'content': 'to right'}, {'id': 'g2.0', 'content': 'right'}, {'id': 'g2.0', 'content': 'right'}, {'id': 'g2.1', 'content': 'to right'}]]","[""Where in the image is the shrubbery?"",""To what side of the image is the shrubbery?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495616,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23867,129,,Thu Jun 02 18:38:58 UTC 2022,Thu Jun 02 18:39:23 UTC 2022,,,,,25,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000351654.jpg""","""What kind of food is this?""","[[{""id"": ""g0.0"", ""content"": ""quiche""}], [{""id"": ""g1.0"", ""content"": ""cake, bread, vegetables, meat""}]]","[""What kind of food product is this?"", ""What kind of food ingredients is this?""]",351654003,"[[{'id': 'g0.0', 'content': 'quiche'}], [{'id': 'g1.0', 'content': 'cake, bread, vegetables, meat'}]]","[""What food is being made?"",""What ingredients are being used to make the food?""]",false,,"""All answer the same question""",,,jgualla1,"A/M.A/K.A/G"""
495617,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23868,129,,Thu Jun 02 18:39:23 UTC 2022,Thu Jun 02 18:39:48 UTC 2022,,,,,25,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000468097.jpg""","""What is red on the side of the bus?""","[[{""id"": ""g0.6"", ""content"": ""painted pattern""}], [{""id"": ""g1.0"", ""content"": ""wheel""}]]","[""What is red on the side of the frame of the bus?"", ""What is red and attatched on the side of the bus?""]",468097000,"[[{'id': 'g0.6', 'content': 'painted pattern'}, {'id': 'g0.0', 'content': 'painted pattern'}, {'id': 'g0.0', 'content': 'painted pattern'}], [{'id': 'g1.0', 'content': 'wheel'}]]","[""What is red on the side of the frame of the bus?"",""What is red touching the ground on the side of the bus?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/M\"""""
495618,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23869,129,,Thu Jun 02 18:39:48 UTC 2022,Thu Jun 02 18:40:19 UTC 2022,,,,,31,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000411700.jpg""","""What is red on the pizza?""","[[{""id"": ""g0.1"", ""content"": ""tomato sauce""}], [{""id"": ""g1.3"", ""content"": ""tomatoes""}], [{""id"": ""g2.0"", ""content"": ""sauce, peppers, tomatoes""}]]","[""What is red spread on the pizza?"", ""What is red ingredients on the pizza?"", ""What is red ingredients and spread on the pizza?""]",411700006,"[[{'id': 'g0.1', 'content': 'tomato sauce'}, {'id': 'g0.0', 'content': 'sauce'}, {'id': 'g0.0', 'content': 'sauce'}], [{'id': 'g1.3', 'content': 'tomatoes'}, {'id': 'g1.1', 'content': 'tomato sauce'}, {'id': 'g1.0', 'content': 'tomato'}, {'id': 'g1.1', 'content': 'tomato sauce'}, {'id': 'g1.0', 'content': 'tomato'}, {'id': 'g1.0', 'content': 'tomato'}, {'id': 'g1.1', 'content': 'tomato sauce'}, {'id': 'g2.0', 'content': 'sauce, peppers, tomatoes'}, {'id': 'g2.1', 'content': 'tomatoes'}, {'id': 'g2.1', 'content': 'tomatoes'}, {'id': 'g2.0', 'content': 'sauce, peppers, tomatoes'}]]","[""What is the read sauce on the pizza?"",""What are the red topping on the pizza?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/M.A/G\"""""
495620,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23871,129,,Thu Jun 02 18:55:35 UTC 2022,Thu Jun 02 18:56:30 UTC 2022,,,,,55,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000212856.jpg""","""What is the blue item on the left?""","[[{""id"": ""g0.3"", ""content"": ""windows""}], [{""id"": ""g1.0"", ""content"": ""pants""}]]","[""What is the blue structure item on the left?"", ""What is the blue clothing item on the left?""]",212856001,"[[{'id': 'g0.3', 'content': 'windows'}, {'id': 'g0.0', 'content': 'window'}, {'id': 'g0.0', 'content': 'window'}], [{'id': 'g1.0', 'content': 'pants'}]]","[""What is the blue item on the left on the building?"",""What is the blue item on the left in the street?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/M\"""""
495622,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23873,129,,Thu Jun 02 18:57:01 UTC 2022,Thu Jun 02 18:57:28 UTC 2022,,,,,27,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000341639.jpg""","""What is the white streak in the sky?""","[[{""id"": ""g0.6"", ""content"": ""jet stream""}], [{""id"": ""g1.1"", ""content"": ""cloud""}]]","[""What is the white artificial streak in the sky?"", ""What is the white natural streak in the sky?""]",341639000,"[[{'id': 'g0.6', 'content': 'jet stream'}, {'id': 'g0.0', 'content': 'plane'}, {'id': 'g0.0', 'content': 'plane'}], [{'id': 'g1.1', 'content': 'cloud'}, {'id': 'g1.0', 'content': 'jet stream'}, {'id': 'g1.0', 'content': 'jet stream'}]]","[""What is the artificial white streak in the sky?"",""What is the natural white streak in the sky?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/M\"""""
495623,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23874,129,,Thu Jun 02 18:57:28 UTC 2022,Thu Jun 02 18:57:44 UTC 2022,,,,,16,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000156859.jpg""","""What are the pizzas sitting on?""","[[{""id"": ""g0.7"", ""content"": ""pizza tray""}], [{""id"": ""g1.0"", ""content"": ""table""}]]","[""What is the pizza crust sitting on?"", ""What is the pizza dish sitting on?""]",156859012,"[[{'id': 'g0.7', 'content': 'pizza tray'}, {'id': 'g0.0', 'content': 'cutting board'}, {'id': 'g0.0', 'content': 'cutting board'}], [{'id': 'g1.0', 'content': 'table'}]]","[""What is the pizza crust sitting directly on?"",""What is the pizza dish sitting on?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495625,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23876,129,,Thu Jun 02 18:59:21 UTC 2022,Thu Jun 02 18:59:44 UTC 2022,,,,,23,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000180085.jpg""","""Of what is the papasan chair made?""","[[{""id"": ""g0.2"", ""content"": ""foam""}], [{""id"": ""g1.3"", ""content"": ""wicker""}]]","[""Of what is the papasan chair cushion made?"", ""Of what is the papasan chair frame made?""]",180085003,"[[{'id': 'g0.2', 'content': 'foam'}, {'id': 'g0.0', 'content': 'foam'}, {'id': 'g0.0', 'content': 'foam'}], [{'id': 'g1.3', 'content': 'wicker'}]]","[""Of what is the papasan chair cushion made?"",""Of what is the papasan chair frame made?""]",true,value,"""All answer the same question""",,,jgualla1,"A/M       """
495626,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23877,129,,Thu Jun 02 18:59:44 UTC 2022,Thu Jun 02 19:00:56 UTC 2022,,,,,72,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000365123.jpg""","""What is in the center of the cake?""","[[{""id"": ""g0.1"", ""content"": ""flower""}], [{""id"": ""g1.1"", ""content"": ""fruit""}], [{""id"": ""g2.0"", ""content"": ""candy""}]]","[""What is in the center of the brown cake?"", ""What is in the center of the middle cake?"", ""What is in the center of the left cake?""]",365123003,"[[{'id': 'g1.1', 'content': 'fruit'}, {'id': 'g1.0', 'content': 'strawberries'}, {'id': 'g1.0', 'content': 'strawberries'}], [{'id': 'g0.1', 'content': 'flower'}, {'id': 'g0.0', 'content': 'blue flower design'}, {'id': 'g0.0', 'content': 'blue flower design'}, {'id': 'g0.1', 'content': 'flower'}, {'id': 'g2.0', 'content': 'candy'}]]","[""What is in the center of the short white cake?"",""What is in the center of the left cake?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/M\"""""
495627,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23878,129,,Thu Jun 02 19:00:56 UTC 2022,Thu Jun 02 19:02:19 UTC 2022,,,,,83,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000356256.jpg""","""What object can clearly be seen reflected in the glass window?""","[[{""id"": ""g0.4"", ""content"": ""people""}], [{""id"": ""g1.2"", ""content"": ""scooter""}]]","[""What living object can clearly be seen reflected in the glass window?"", ""What vehicle can clearly be seen reflected in the glass window?""]",356256003,"[[{'id': 'g0.4', 'content': 'people'}, {'id': 'g0.0', 'content': 'people'}, {'id': 'g0.0', 'content': 'people'}], [{'id': 'g1.2', 'content': 'scooter'}, {'id': 'g1.0', 'content': 'scooter'}, {'id': 'g1.0', 'content': 'scooter'}]]","[""What living object can clearly be seen reflected in the glass window?"",""What vehicle can clearly be seen reflected in the glass window?""]",true,value,"""flag""",,,jgualla1,"M/A. A/M """
495629,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23880,129,,Thu Jun 02 19:02:48 UTC 2022,Thu Jun 02 19:06:44 UTC 2022,,,,,236,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000365011.jpg""","""What is on the right of the picture?""","[[{""id"": ""g0.5"", ""content"": ""sky posts""}], [{""id"": ""g1.1"", ""content"": ""mountain""}], [{""id"": ""g2.0"", ""content"": ""electric tower, ski pole, and mountain top""}]]","[""What artificial thing is on the right of the picture?"", ""What natural thing is on the right of the picture?"", ""What is on the right of the picture in general?""]",365011010,"[[{'id': 'g0.5', 'content': 'sky posts'}, {'id': 'g0.0', 'content': 'sky posts'}, {'id': 'g0.0', 'content': 'sky posts'}], [{'id': 'g1.1', 'content': 'mountain'}, {'id': 'g1.0', 'content': 'mountain'}, {'id': 'g1.0', 'content': 'mountain'}], [{'id': 'g2.0', 'content': 'electric tower, ski pole, and mountain top'}]]","[""What artificial thing is on the right of the picture?"",""What natural thing is on the right of the picture?"",""What is on the right of the picture in general?""]",true,value,"""flag""",,,jgualla1,"A/M.A/G"""
495631,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23887,129,,Thu Jun 02 19:19:01 UTC 2022,Thu Jun 02 19:19:15 UTC 2022,,,,,14,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000396838.jpg""","""What is on the dining table?""","[[{""id"": ""g0.3"", ""content"": ""newspaper""}], [{""id"": ""g1.3"", ""content"": ""meal preparation items""}]]","[""What is on the front dining table?"", ""What is on the back dining table?""]",396838004,"[[{'id': 'g0.3', 'content': 'newspaper'}, {'id': 'g0.0', 'content': 'newspaper'}, {'id': 'g0.0', 'content': 'newspaper'}], [{'id': 'g1.3', 'content': 'meal preparation items'}, {'id': 'g1.0', 'content': 'meal preparation items'}, {'id': 'g1.0', 'content': 'meal preparation items'}]]","[""What is on the front dining table?"",""What is on the back dining table?""]",true,value,"""All answer the same question""",,,jgualla1,"\""A/M\"""""
495632,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23888,129,,Thu Jun 02 19:19:15 UTC 2022,Thu Jun 02 19:21:19 UTC 2022,,,,,124,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000132617.jpg""","""What kind of cat is that?""","[[{""id"": ""g0.2"", ""content"": ""fat cat""}], [{""id"": ""g1.2"", ""content"": ""striped""}], [{""id"": ""g2.0"", ""content"": ""long hair""}], [{""id"": ""g3.0"", ""content"": ""house""}]]","[""What kind of cat shape is that?"", ""What kind of cat coloring is that?"", ""What kind of cat hair length is that?"", ""What kind of small cat is that?""]",132617004,"[[{'id': 'g0.2', 'content': 'fat cat'}, {'id': 'g0.0', 'content': 'fat'}, {'id': 'g0.1', 'content': 'fat cat'}, {'id': 'g0.0', 'content': 'fat'}, {'id': 'g0.1', 'content': 'fat cat'}, {'id': 'g0.1', 'content': 'fat cat'}, {'id': 'g0.0', 'content': 'fat'}], [{'id': 'g1.2', 'content': 'striped'}, {'id': 'g1.0', 'content': 'striped'}, {'id': 'g1.0', 'content': 'striped'}], [{'id': 'g2.0', 'content': 'long hair'}], [{'id': 'g3.0', 'content': 'house'}]]","[""What size is the cat?"",""What pattern does the cat have?"",""What length hair does the cat have?"",""What kind domesticated cat is that?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/K\"""""
495634,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23890,129,,Thu Jun 02 19:21:27 UTC 2022,Thu Jun 02 19:21:42 UTC 2022,,,,,15,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000447840.jpg""","""What color are the walls?""","[[{""id"": ""g0.0"", ""content"": ""blue""}], [{""id"": ""g1.1"", ""content"": ""blue, white""}]]","[""What color is the paint on the walls?"", ""What color are the walls and trim??""]",447840008,"[[{'id': 'g0.0', 'content': 'blue'}], [{'id': 'g1.1', 'content': 'blue, white'}, {'id': 'g1.0', 'content': 'blue and white'}, {'id': 'g1.0', 'content': 'blue and white'}, {'id': 'g1.0', 'content': 'blue and white'}, {'id': 'g1.1', 'content': 'blue, white'}, {'id': 'g1.1', 'content': 'blue, white'}, {'id': 'g1.0', 'content': 'blue and white'}, {'id': 'g1.1', 'content': 'blue, white'}, {'id': 'g1.1', 'content': 'blue, white'}]]","[""What color is the paint on the walls?"",""What color are the walls and trim?""]",true,value,"""All answer the same question""",,,jgualla1,"A/M.A/G"""
