HITId,HITTypeId,Title,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.answerGroups,Input.answerQuestions,Input.imgUrl,Input.questionStr,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Turkle.Username,RequesterAnnotation,AutoApprovalTime,Last30DaysApprovalRate,LifetimeApprovalRate,RequesterFeedback,Reject,Keywords,NumberOfSimilarHITs,AssignmentStatus,Expiration,Description,Last7DaysApprovalRate,ApprovalTime,RejectionTime,AutoApprovalDelayInSeconds,Input.question_id,LifetimeInSeconds,Reward,Approve
476729,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,Fri Apr 08 12:36:08 PDT 2022,10,3600,3CN4LGXD5YTGJN3CNCKQOB6NCY54YH,A006,Fri Apr 08 16:16:19 PDT 2022,Fri Apr 08 16:17:08 PDT 2022,49,"[[{""id"": ""g0.0"", ""content"": ""station""}], [{""id"": ""g1.0"", ""content"": ""terminal""}], [{""id"": ""g2.0"", ""content"": ""track""}, {""id"": ""g2.1"", ""content"": ""on tracks""}, {""id"": ""g2.2"", ""content"": ""on track""}], [{""id"": ""g3.0"", ""content"": ""train depot""}, {""id"": ""g3.1"", ""content"": ""train station""}], [{""id"": ""g4.0"", ""content"": ""at station""}]]","[""Where is the train?"", ""Where is the train?"", ""Where is the train?"", ""Where is the train?"", ""Where is the train?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000459848.jpg""","""Where is the train?""","[[{""id"":""g0.0"",""content"":""station""},{""id"":""g1.0"",""content"":""terminal""},{""id"":""g3.1"",""content"":""train station""},{""id"":""g3.0"",""content"":""train depot""},{""id"":""g4.0"",""content"":""at station""}],[{""id"":""g2.0"",""content"":""track""},{""id"":""g2.1"",""content"":""on tracks""},{""id"":""g2.2"",""content"":""on track""}]]","[""What location is the train stopped at?"",""What is the train on?""]",false,,"""All answer the same question""",A006,BatchId:4710906;OriginalHitTemplateId:928390828;,Mon Apr 11 16:17:08 PDT 2022,100% (41/41),100% (289/289),,,"images, questions, language",,Approved,Fri Apr 15 12:36:08 PDT 2022,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,100% (41/41),Mon Apr 11 16:17:51 PDT 2022,,259200,459848003,,$0.10,
476729,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22404,A007,Sat Feb 26 20:55:42 UTC 2022,Sat Feb 26 20:56:34 UTC 2022,52,"[[{""id"": ""g0.0"", ""content"": ""train station""}, {""id"": ""g0.1"", ""content"": ""station""}, {""id"": ""g0.2"", ""content"": ""at station""}], [{""id"": ""g1.0"", ""content"": ""on tracks""}, {""id"": ""g1.1"", ""content"": ""track""}, {""id"": ""g1.2"", ""content"": ""on track""}, {""id"": ""g1.3"", ""content"": ""one""}, {""id"": ""g1.4"", ""content"": ""tracks""}]]","[""Where is the train?"", ""Where is the train?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000459848.jpg""","""Where is the train?""","[[{""id"":""g0.0"",""content"":""train station""},{""id"":""g0.1"",""content"":""station""},{""id"":""g0.2"",""content"":""at station""}],[{""id"":""g1.0"",""content"":""on tracks""},{""id"":""g1.1"",""content"":""track""},{""id"":""g1.2"",""content"":""on track""},{""id"":""g1.4"",""content"":""tracks""}]]","[""Where is the train in?"",""What is the train on?""]",false,,"""All answer the same question""",A007,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,459848003,placeholder,placeholder,placeholder
476731,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22230,A001,Thu Feb 24 15:06:26 UTC 2022,Thu Feb 24 15:06:50 UTC 2022,24,"[[{""id"": ""g0.0"", ""content"": ""her left""}, {""id"": ""g0.1"", ""content"": ""at her friend""}, {""id"": ""g0.2"", ""content"": ""at woman next to her""}], [{""id"": ""g1.0"", ""content"": ""right""}, {""id"": ""g1.1"", ""content"": ""to left""}, {""id"": ""g1.2"", ""content"": ""to right""}, {""id"": ""g1.3"", ""content"": ""can't tell""}]]","[""Where is the woman staring?"", ""Where is the woman staring?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000297043.jpg""","""Where is the woman staring?""","[[{""id"":""g0.1"",""content"":""at her friend""},{""id"":""g0.2"",""content"":""at woman next to her""}],[{""id"":""g0.0"",""content"":""her left""},{""id"":""g1.0"",""content"":""right""},{""id"":""g1.1"",""content"":""to left""},{""id"":""g1.2"",""content"":""to right""}]]","[""Who is the woman staring at?"",""What direction is the woman staring?""]",false,,"""All answer the same question""",A001,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,297043005,placeholder,placeholder,placeholder
476731,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A004,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""to left""}], [{""id"": ""g1.0"", ""content"": ""in ir""}], [{""id"": ""g2.0"", ""content"": ""left""}], [{""id"": ""g3.0"", ""content"": ""yes""}], [{""id"": ""g4.0"", ""content"": ""wall""}], [{""id"": ""g5.0"", ""content"": ""forward""}], [{""id"": ""g6.0"", ""content"": ""outside""}]]","[""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000297043.jpg""","""Where is the woman staring?""","[[{""id"": ""g2.0"", ""content"": ""left""}, {""id"": ""g5.0"", ""content"": ""forward""}, {""id"": ""g0.0"", ""content"": ""to left""}], [{""id"": ""g6.0"", ""content"": ""outside""}, {""id"": ""g4.0"", ""content"": ""wall""}]]","[""What direction is the woman staring?"", ""What is the woman staring at?""]",false,,,A004,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,297043005,placeholder,placeholder,placeholder
476731,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A003,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""to left""}], [{""id"": ""g1.0"", ""content"": ""in ir""}], [{""id"": ""g2.0"", ""content"": ""left""}], [{""id"": ""g3.0"", ""content"": ""yes""}], [{""id"": ""g4.0"", ""content"": ""wall""}], [{""id"": ""g5.0"", ""content"": ""forward""}], [{""id"": ""g6.0"", ""content"": ""outside""}]]","[""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000297043.jpg""","""Where is the woman staring?""","[[{""id"": ""g0.0"", ""content"": ""to left""}, {""id"": ""g5.0"", ""content"": ""forward""}, {""id"": ""g2.0"", ""content"": ""left""}], [{""id"": ""g4.0"", ""content"": ""wall""}]]","[""Where is the woman staring toward?"", ""What is the woman staring at?""]",false,,,A003,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,297043005,placeholder,placeholder,placeholder
476731,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A005,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""to left""}], [{""id"": ""g1.0"", ""content"": ""in ir""}], [{""id"": ""g2.0"", ""content"": ""left""}], [{""id"": ""g3.0"", ""content"": ""yes""}], [{""id"": ""g4.0"", ""content"": ""wall""}], [{""id"": ""g5.0"", ""content"": ""forward""}], [{""id"": ""g6.0"", ""content"": ""outside""}]]","[""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000297043.jpg""","""Where is the woman staring?""","[[{""id"": ""g0.0"", ""content"": ""to left""}], [{""id"": ""g2.0"", ""content"": ""left""}], [{""id"": ""g4.0"", ""content"": ""wall""}], [{""id"": ""g5.0"", ""content"": ""forward""}], [{""id"": ""g6.0"", ""content"": ""outside""}]]","[""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?"", ""Where is the woman staring?""]",false,,,A005,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,297043005,placeholder,placeholder,placeholder
476731,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22406,A007,Sat Feb 26 21:00:09 UTC 2022,Sat Feb 26 21:01:45 UTC 2022,96,"[[{""id"": ""g0.0"", ""content"": ""her left""}, {""id"": ""g0.1"", ""content"": ""at her friend""}, {""id"": ""g0.2"", ""content"": ""at woman next to her""}], [{""id"": ""g1.0"", ""content"": ""right""}, {""id"": ""g1.1"", ""content"": ""to left""}, {""id"": ""g1.2"", ""content"": ""to right""}, {""id"": ""g1.3"", ""content"": ""can't tell""}]]","[""Where is the woman staring?"", ""Where is the woman staring?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000297043.jpg""","""Where is the woman staring?""","[[{""id"":""g1.1"",""content"":""to left""},{""id"":""g0.0"",""content"":""her left""}],[{""id"":""g1.0"",""content"":""right""},{""id"":""g1.2"",""content"":""to right""}],[{""id"":""g0.1"",""content"":""at her friend""},{""id"":""g0.2"",""content"":""at woman next to her""}]]","[""Where is the woman staring relative to her point of view?"",""What direction is the woman staring from your point of view?"",""Who is the woman staring at?""]",false,,"""All answer the same question""",A007,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,297043005,placeholder,placeholder,placeholder
476734,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22233,A001,Thu Feb 24 15:07:03 UTC 2022,Thu Feb 24 15:07:48 UTC 2022,45,"[[{""id"": ""g0.0"", ""content"": ""on floor""}, {""id"": ""g0.1"", ""content"": ""on right in front""}, {""id"": ""g0.2"", ""content"": ""sitting""}, {""id"": ""g0.3"", ""content"": ""bottom right""}, {""id"": ""g0.4"", ""content"": ""it is in departure area""}], [{""id"": ""g1.0"", ""content"": ""airport terminal""}, {""id"": ""g1.1"", ""content"": ""in airport""}, {""id"": ""g1.2"", ""content"": ""airport""}]]","[""Where is the luggage?"", ""Where is the luggage?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000405041.jpg""","""Where is the luggage?""","[[{""id"":""g0.0"",""content"":""on floor""},{""id"":""g0.1"",""content"":""on right in front""}],[{""id"":""g1.0"",""content"":""airport terminal""},{""id"":""g1.1"",""content"":""in airport""},{""id"":""g1.2"",""content"":""airport""},{""id"":""g0.4"",""content"":""it is in departure area""}],[{""id"":""g0.3"",""content"":""bottom right""}]]","[""What is the luggage on?"",""What area is the luggage in?"",""Where in the photo is the luggage?""]",false,,"""All answer the same question""",A001,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,405041002,placeholder,placeholder,placeholder
476734,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A002,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""it is in departure area""}, {""id"": ""g0.1"", ""content"": ""on floor""}, {""id"": ""g0.2"", ""content"": ""sitting""}, {""id"": ""g0.3"", ""content"": ""bottom right""}, {""id"": ""g0.4"", ""content"": ""on right in front""}], [{""id"": ""g1.0"", ""content"": ""in airport""}, {""id"": ""g1.1"", ""content"": ""airport""}, {""id"": ""g1.2"", ""content"": ""airport terminal""}]]","[""Where is the luggage?"", ""Where is the luggage?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000405041.jpg""","""Where is the luggage?""","[[{""id"": ""g0.0"", ""content"": ""it is in departure area""}, {""id"": ""g0.1"", ""content"": ""on floor""}, {""id"": ""g0.2"", ""content"": ""sitting""}], [{""id"": ""g1.0"", ""content"": ""in airport""}, {""id"": ""g1.1"", ""content"": ""airport""}, {""id"": ""g1.2"", ""content"": ""airport terminal""}], [{""id"": ""g0.3"", ""content"": ""bottom right""}, {""id"": ""g0.4"", ""content"": ""on right in front""}]]","[""Where is the luggage in the airport?"", ""What building is the luggage in?"", ""Where is the luggage in the image?""]",false,,,A002,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,405041002,placeholder,placeholder,placeholder
476734,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A004,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""it is in departure area""}, {""id"": ""g0.1"", ""content"": ""on floor""}, {""id"": ""g0.2"", ""content"": ""sitting""}, {""id"": ""g0.3"", ""content"": ""bottom right""}, {""id"": ""g0.4"", ""content"": ""on right in front""}], [{""id"": ""g1.0"", ""content"": ""in airport""}, {""id"": ""g1.1"", ""content"": ""airport""}, {""id"": ""g1.2"", ""content"": ""airport terminal""}]]","[""Where is the luggage?"", ""Where is the luggage?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000405041.jpg""","""Where is the luggage?""","[[{""id"": ""g0.0"", ""content"": ""it is in departure area""}, {""id"": ""g0.1"", ""content"": ""on floor""}], [{""id"": ""g1.0"", ""content"": ""in airport""}, {""id"": ""g1.1"", ""content"": ""airport""}, {""id"": ""g1.2"", ""content"": ""airport terminal""}], [{""id"": ""g0.4"", ""content"": ""on right in front""}, {""id"": ""g0.3"", ""content"": ""bottom right""}]]","[""Where in the airport is the luggage?"", ""What building is the luggage in?"", ""Where is the luggage in the photo?""]",false,,,A004,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,405041002,placeholder,placeholder,placeholder
476734,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A003,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""it is in departure area""}, {""id"": ""g0.1"", ""content"": ""on floor""}, {""id"": ""g0.2"", ""content"": ""sitting""}, {""id"": ""g0.3"", ""content"": ""bottom right""}, {""id"": ""g0.4"", ""content"": ""on right in front""}], [{""id"": ""g1.0"", ""content"": ""in airport""}, {""id"": ""g1.1"", ""content"": ""airport""}, {""id"": ""g1.2"", ""content"": ""airport terminal""}]]","[""Where is the luggage?"", ""Where is the luggage?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000405041.jpg""","""Where is the luggage?""","[[{""id"": ""g0.1"", ""content"": ""on floor""}, {""id"": ""g0.3"", ""content"": ""bottom right""}, {""id"": ""g0.4"", ""content"": ""on right in front""}], [{""id"": ""g1.0"", ""content"": ""in airport""}, {""id"": ""g1.1"", ""content"": ""airport""}, {""id"": ""g0.0"", ""content"": ""it is in departure area""}, {""id"": ""g1.2"", ""content"": ""airport terminal""}]]","[""Where is the luggage in the photo?"", ""Where in the city is the luggage?""]",false,,,A003,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,405041002,placeholder,placeholder,placeholder
476734,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A005,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""it is in departure area""}, {""id"": ""g0.1"", ""content"": ""on floor""}, {""id"": ""g0.2"", ""content"": ""sitting""}, {""id"": ""g0.3"", ""content"": ""bottom right""}, {""id"": ""g0.4"", ""content"": ""on right in front""}], [{""id"": ""g1.0"", ""content"": ""in airport""}, {""id"": ""g1.1"", ""content"": ""airport""}, {""id"": ""g1.2"", ""content"": ""airport terminal""}]]","[""Where is the luggage?"", ""Where is the luggage?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000405041.jpg""","""Where is the luggage?""","[[{""id"": ""g0.1"", ""content"": ""on floor""}], [{""id"": ""g1.0"", ""content"": ""in airport""}, {""id"": ""g1.1"", ""content"": ""airport""}, {""id"": ""g1.2"", ""content"": ""airport terminal""}], [{""id"": ""g0.3"", ""content"": ""bottom right""}, {""id"": ""g0.4"", ""content"": ""on right in front""}]]","[""What is the luggage on?"", ""What structure is the luggage in?"", ""What side is the luggage on?""]",false,,,A005,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,405041002,placeholder,placeholder,placeholder
476734,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,Fri Apr 08 12:36:08 PDT 2022,10,3600,3DYGAII7PMDTZEY9UMVKENEG4LMPQS,A006,Fri Apr 08 16:28:49 PDT 2022,Fri Apr 08 16:30:18 PDT 2022,89,"[[{""id"": ""g0.0"", ""content"": ""it is in departure area""}, {""id"": ""g0.1"", ""content"": ""on floor""}, {""id"": ""g0.2"", ""content"": ""sitting""}, {""id"": ""g0.3"", ""content"": ""bottom right""}, {""id"": ""g0.4"", ""content"": ""on right in front""}], [{""id"": ""g1.0"", ""content"": ""in airport""}, {""id"": ""g1.1"", ""content"": ""airport""}, {""id"": ""g1.2"", ""content"": ""airport terminal""}]]","[""Where is the luggage?"", ""Where is the luggage?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000405041.jpg""","""Where is the luggage?""","[[{""id"":""g0.1"",""content"":""on floor""}],[{""id"":""g0.0"",""content"":""it is in departure area""},{""id"":""g1.0"",""content"":""in airport""},{""id"":""g1.1"",""content"":""airport""},{""id"":""g1.2"",""content"":""airport terminal""}],[{""id"":""g0.3"",""content"":""bottom right""},{""id"":""g0.4"",""content"":""on right in front""}]]","[""Where is the luggage sitting?"",""What place is the luggage located?"",""Where in the image is the luggage?""]",false,,"""All answer the same question""",A006,BatchId:4710906;OriginalHitTemplateId:928390828;,Mon Apr 11 16:30:18 PDT 2022,100% (41/41),100% (289/289),,,"images, questions, language",,Approved,Fri Apr 15 12:36:08 PDT 2022,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,100% (41/41),Mon Apr 11 16:30:51 PDT 2022,,259200,405041002,,$0.10,
476734,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22409,A007,Sat Feb 26 21:01:58 UTC 2022,Sat Feb 26 21:03:04 UTC 2022,66,"[[{""id"": ""g0.0"", ""content"": ""on floor""}, {""id"": ""g0.1"", ""content"": ""on right in front""}, {""id"": ""g0.2"", ""content"": ""sitting""}, {""id"": ""g0.3"", ""content"": ""bottom right""}, {""id"": ""g0.4"", ""content"": ""it is in departure area""}], [{""id"": ""g1.0"", ""content"": ""airport terminal""}, {""id"": ""g1.1"", ""content"": ""in airport""}, {""id"": ""g1.2"", ""content"": ""airport""}]]","[""Where is the luggage?"", ""Where is the luggage?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000405041.jpg""","""Where is the luggage?""","[[{""id"":""g0.0"",""content"":""on floor""},{""id"":""g0.2"",""content"":""sitting""}],[{""id"":""g1.0"",""content"":""airport terminal""},{""id"":""g1.1"",""content"":""in airport""},{""id"":""g0.4"",""content"":""it is in departure area""},{""id"":""g1.2"",""content"":""airport""}],[{""id"":""g0.1"",""content"":""on right in front""},{""id"":""g0.3"",""content"":""bottom right""}]]","[""Where is the luggage resting on?"",""What building is the luggage in?"",""Relative to the dimensions of the 2-D photo where is the luggage?""]",false,,"""All answer the same question""",A007,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,405041002,placeholder,placeholder,placeholder
