"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.answerGroups","Input.answerQuestions","Input.imgUrl","Input.questionStr","Input.question_id","Answer.answer_groups","Answer.answer_questions","Answer.is_skip","Answer.skipCheck","Answer.skip_reason","Turkle.Username"
"495536","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23787","129","Thu Jun 02 17:40:50 UTC 2022","Thu Jun 02 17:41:07 UTC 2022","17","[[{""id"": ""g0.4"", ""content"": ""person at left""}], [{""id"": ""g1.3"", ""content"": ""jumping one""}]]","[""Where is the person the frisbee being thrown at?"", ""Which person is the frisbee being thrown at identified as?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000438833.jpg""","""Which person is the frisbee being thrown at?""","438833000","[[{""id"":""g0.4"",""content"":""person at left""}],[{""id"":""g1.3"",""content"":""jumping one""}]]","[""Where is the person the frisbee being thrown at?"",""Which person is the frisbee being thrown at identified as?""]","true","value","""delete""","jgualla1"
"495537","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23788","129","Thu Jun 02 17:41:07 UTC 2022","Thu Jun 02 17:42:12 UTC 2022","65","[[{""id"": ""g0.1"", ""content"": ""tour guide""}], [{""id"": ""g1.6"", ""content"": ""advertise""}], [{""id"": ""g2.0"", ""content"": ""bus driver""}]]","[""What is the job name of the person in red?"", ""What job is the person in red doing?"", ""What is the job of the person in red possibly?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000037771.jpg""","""What is the job of the person in red?""","37771003","[[{""id"":""g0.1"",""content"":""tour guide""},{""id"":""g2.0"",""content"":""bus driver""}],[{""id"":""g1.6"",""content"":""advertise""}]]","[""What is the name of the job of the person in red?"",""What is the task of the person in red?""]","false","","""All answer the same question""","jgualla1"
"495538","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23789","129","Thu Jun 02 17:42:13 UTC 2022","Thu Jun 02 17:42:36 UTC 2022","23","[[{""id"": ""g0.4"", ""content"": ""suzuki""}], [{""id"": ""g1.1"", ""content"": ""dirt""}], [{""id"": ""g2.0"", ""content"": ""blue & white""}]]","[""What brand of motorcycle is that ?"", ""What type of motorcycle is that?"", ""What color of motorcycle is that?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000027764.jpg""","""What make of motorcycle is that?""","27764009","[[{""id"":""g0.4"",""content"":""suzuki""}],[{""id"":""g1.1"",""content"":""dirt""}],[{""id"":""g2.0"",""content"":""blue & white""}]]","[""What brand of motorcycle is that?"",""What type of motorcycle is that?"",""What color of motorcycle is that?""]","true","value","""All answer the same question""","jgualla1"
"495539","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23790","129","Thu Jun 02 17:42:36 UTC 2022","Thu Jun 02 17:44:19 UTC 2022","103","[[{""id"": ""g0.0"", ""content"": ""infield""}], [{""id"": ""g1.5"", ""content"": ""pitcher""}], [{""id"": ""g2.0"", ""content"": ""baseball""}], [{""id"": ""g3.0"", ""content"": ""catch ball""}]]","[""What is the job location of the boy?"", ""What is the job position of the boy possibly?"", ""What sport is the job of the boy?"", ""What is the job duty of the boy?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000004131.jpg""","""What is the job of the boy?""","4131007","[[{""id"":""g0.0"",""content"":""infield""}],[{""id"":""g1.5"",""content"":""pitcher""}],[{""id"":""g2.0"",""content"":""baseball""}],[{""id"":""g3.0"",""content"":""catch ball""}]]","[""Where could the boy be located for his job?"",""What could the position of the boy be?"",""What sport is the boy playing?"",""What does the boy have to do to for his job?""]","false","","""All answer the same question""","jgualla1"
"495540","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23791","129","Thu Jun 02 17:44:19 UTC 2022","Thu Jun 02 17:45:06 UTC 2022","47","[[{""id"": ""g0.2"", ""content"": ""campground""}], [{""id"": ""g1.6"", ""content"": ""under tree""}]]","[""Where are the people sitting in the countryside?"", ""Where are the people sitting outside?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000426980.jpg""","""Where are the people sitting?""","426980001","[[{""id"":""g0.2"",""content"":""campground""}],[{""id"":""g1.6"",""content"":""under tree""}]]","[""In what area are the people sitting?"",""What are the people sitting under?""]","false","","""All answer the same question""","jgualla1"
"495541","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23792","129","Thu Jun 02 17:45:06 UTC 2022","Thu Jun 02 17:46:28 UTC 2022","82","[[{""id"": ""g0.5"", ""content"": ""slot machines""}], [{""id"": ""g1.1"", ""content"": ""laptop""}]]","[""What game name is he playing?"", ""What game is he playing with?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000476738.jpg""","""What game is he playing?""","476738003","[[{""id"":""g0.5"",""content"":""slot machines""}],[{""id"":""g1.1"",""content"":""laptop""}]]","[""What specific game could he be playing?"",""What kind of game is he playing?""]","false","","""All answer the same question""","jgualla1"
"495542","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23793","129","Thu Jun 02 17:46:28 UTC 2022","Thu Jun 02 17:47:15 UTC 2022","47","[[{""id"": ""g0.3"", ""content"": ""concert""}], [{""id"": ""g1.0"", ""content"": ""africa""}], [{""id"": ""g2.1"", ""content"": ""street""}], [{""id"": ""g3.0"", ""content"": ""mall""}]]","[""Why is this?"", ""Which country is this?"", ""Is this inside or outside?"", ""Where is this located?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000485180.jpg""","""Where is this?""","485180001","[[{""id"":""g0.3"",""content"":""concert""}],[{""id"":""g1.0"",""content"":""africa""}],[{""id"":""g2.1"",""content"":""street""}],[{""id"":""g3.0"",""content"":""mall""}]]","[""At what event is this?"",""In what country is this?"",""Is this inside or outside?"",""In what establishment could this be located?""]","false","","""All answer the same question""","jgualla1"
"495543","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23794","129","Thu Jun 02 17:47:15 UTC 2022","Thu Jun 02 17:47:54 UTC 2022","39","[[{""id"": ""g0.1"", ""content"": ""engines""}], [{""id"": ""g1.3"", ""content"": ""low""}], [{""id"": ""g2.1"", ""content"": ""in air""}]]","[""How is the plane flying possible?"", ""How high is the plane flying?"", ""Where is the plane flying?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000014707.jpg""","""How is the plane flying?""","14707007","[[{""id"":""g0.1"",""content"":""engines""},{""id"":""g2.1"",""content"":""in air""}],[{""id"":""g1.3"",""content"":""low""}]]","[""What mechanisms allow the play to fly?"",""How high is the plane flying?""]","false","","""All answer the same question""","jgualla1"
"495544","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23795","129","Thu Jun 02 17:47:54 UTC 2022","Thu Jun 02 17:50:15 UTC 2022","141","[[{""id"": ""g0.1"", ""content"": ""japanese""}], [{""id"": ""g1.1"", ""content"": ""veggies, rice, orange, yogurt""}], [{""id"": ""g2.1"", ""content"": ""vegan""}], [{""id"": ""g3.0"", ""content"": ""stir fry""}], [{""id"": ""g4.0"", ""content"": ""healthy""}], [{""id"": ""g5.0"", ""content"": ""picnic""}]]","[""What ethnic kind of food is set out?"", ""What kind of foods are set out?"", ""What kind of food is set out without meat?"", ""What cooking style kind of food is set out?"", ""What medically kind of food is set out ?"", ""What kind of food is this set out for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000041730.jpg""","""What kind of food is set out?""","41730001","[[{""id"":""g0.1"",""content"":""japanese""}],[{""id"":""g1.1"",""content"":""veggies, rice, orange, yogurt""}],[{""id"":""g4.0"",""content"":""healthy""},{""id"":""g3.0"",""content"":""stir fry""},{""id"":""g2.1"",""content"":""vegan""}],[{""id"":""g5.0"",""content"":""picnic""}]]","[""What is the ethnicity of food set out?"",""What food items are set out?"",""What style of food is set out?"",""What is this food set out for?""]","false","","""All answer the same question""","jgualla1"
"495545","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23796","129","Thu Jun 02 17:50:15 UTC 2022","Thu Jun 02 17:50:47 UTC 2022","32","[[{""id"": ""g0.4"", ""content"": ""behind cat""}], [{""id"": ""g1.2"", ""content"": ""inside""}]]","[""Where is the photographer standing by cat?"", "" Is the photographer standing inside or out?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000127744.jpg""","""Where is the photographer standing?""","127744002","[[{""id"":""g0.4"",""content"":""behind cat""}],[{""id"":""g1.2"",""content"":""inside""}]]","[""Where is the photographer standing in terms of the cat?"","" Is the photographer standing inside or outside?""]","false","","""All answer the same question""","jgualla1"
"495546","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23797","129","Thu Jun 02 17:50:47 UTC 2022","Thu Jun 02 17:51:52 UTC 2022","65","[[{""id"": ""g0.3"", ""content"": ""b""}], [{""id"": ""g1.0"", ""content"": ""bottle""}], [{""id"": ""g2.0"", ""content"": ""nature made""}], [{""id"": ""g3.0"", ""content"": ""yellow""}]]","[""What is the name of the type of vitamin in the fridge ?"", ""What type of vitamin container is in the fridge?"", ""What brand of vitamin is in the fridge?"", ""What color is the type of vitamin is in the fridge?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000142420.jpg""","""What type of vitamin is in the fridge?""","142420003","[[{""id"":""g0.3"",""content"":""b""}],[{""id"":""g1.0"",""content"":""bottle""}],[{""id"":""g2.0"",""content"":""nature made""}],[{""id"":""g3.0"",""content"":""yellow""}]]","[""What is the name of the type of vitamin in the fridge ?"",""What are the vitamins in the fridge contained in?"",""What brand of vitamin is in the fridge?"",""What color is the type of vitamin is in the fridge?""]","true","value","""flag""","jgualla1"
"495547","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23798","129","Thu Jun 02 17:51:52 UTC 2022","Thu Jun 02 17:55:17 UTC 2022","205","[[{""id"": ""g0.0"", ""content"": ""man""}], [{""id"": ""g1.1"", ""content"": ""one on right""}], [{""id"": ""g2.1"", ""content"": ""sous chef""}]]","[""Which gender person is in the black hat?"", ""Where is the person is in the black hat?"", ""The person is in the black hat is called what?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000262239.jpg""","""Which person is in the black hat?""","262239001","[[{""id"":""g0.0"",""content"":""man""}],[{""id"":""g1.1"",""content"":""one on right""}],[{""id"":""g2.1"",""content"":""sous chef""}]]","[""Is the man or woman in the black hat?"",""Which of the people is the person in the black hat?"",""Which cook is in the black hat?""]","true","value","""flag""","jgualla1"
"495548","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23799","129","Thu Jun 02 17:55:17 UTC 2022","Thu Jun 02 17:56:30 UTC 2022","73","[[{""id"": ""g0.3"", ""content"": ""england""}], [{""id"": ""g1.2"", ""content"": ""bus station""}], [{""id"": ""g2.0"", ""content"": ""outside""}]]","[""Where in the globe is this bus likely to be located?"", ""Where is this bus likely to be located at?"", ""Where is this bus likely to be located during the day?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000150546.jpg""","""Where is this bus likely to be located?""","150546000","[[{""id"":""g0.3"",""content"":""england""}],[{""id"":""g1.2"",""content"":""bus station""}],[{""id"":""g2.0"",""content"":""outside""}]]","[""In what country is this bus likely to be located?"",""At what establishment is this bus likely to be located?"",""Is this bus likely to be located inside or outside?""]","false","","""All answer the same question""","jgualla1"
"495549","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23800","129","Thu Jun 02 17:56:30 UTC 2022","Thu Jun 02 17:56:47 UTC 2022","17","[[{""id"": ""g0.1"", ""content"": ""new beginning""}], [{""id"": ""g1.2"", ""content"": ""to pay for parking""}], [{""id"": ""g2.2"", ""content"": ""not parking meter""}]]","[""Why do people want to put money in this machine?"", ""Why might people accidentally put money in this machine?"", ""Why do people not put money in this machine?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000120595.jpg""","""Why do people put money in this machine?""","120595001","[[{""id"":""g0.1"",""content"":""new beginning""}],[{""id"":""g1.2"",""content"":""to pay for parking""}],[{""id"":""g2.2"",""content"":""not parking meter""}]]","[""Why do people want to put money in this machine?"",""Why might people accidentally put money in this machine?"",""Why do people not put money in this machine?""]","true","value","""delete/flag""","jgualla1"
"495550","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23801","129","Thu Jun 02 17:56:47 UTC 2022","Thu Jun 02 17:58:59 UTC 2022","132","[[{""id"": ""g0.1"", ""content"": ""stone""}], [{""id"": ""g1.0"", ""content"": ""electric""}], [{""id"": ""g2.1"", ""content"": ""built-in""}], [{""id"": ""g3.2"", ""content"": ""dutch""}]]","[""What type of oven materials are seen is in the kitchen?"", ""What type of energy oven is in the kitchen?"", ""What type of oven is built in the kitchen?"", ""What type of oven name is in the kitchen?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000186671.jpg""","""What type of oven is in the kitchen?""","186671000","[[{""id"":""g1.0"",""content"":""electric""}],[{""id"":""g2.1"",""content"":""built-in""}],[{""id"":""g3.2"",""content"":""dutch""}]]","[""What energy type is this oven?"",""What style of oven is in the kitchen?"",""What is the name of the type of oven in this kitchen?""]","false","","""All answer the same question""","jgualla1"
"495551","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23802","129","Thu Jun 02 17:58:59 UTC 2022","Thu Jun 02 17:59:56 UTC 2022","57","[[{""id"": ""g0.3"", ""content"": ""railroad track""}], [{""id"": ""g1.1"", ""content"": ""on pole""}], [{""id"": ""g2.1"", ""content"": ""in front""}]]","[""What is the stop sign near?"", ""What is the stop sign on?"", ""Where is the stop sign seen in the photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000124992.jpg""","""Where is the stop sign?""","124992002","[[{""id"":""g0.3"",""content"":""railroad track""}],[{""id"":""g1.1"",""content"":""on pole""}],[{""id"":""g2.1"",""content"":""in front""}]]","[""What is the stop sign near?"",""What is the stop sign attached to?"",""Where is the stop sign in the picture?""]","false","","""All answer the same question""","jgualla1"
"495552","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23803","129","Thu Jun 02 17:59:56 UTC 2022","Thu Jun 02 18:00:44 UTC 2022","48","[[{""id"": ""g0.6"", ""content"": ""station""}], [{""id"": ""g1.1"", ""content"": ""around corner""}]]","[""Where is this bus going possibly?"", ""Which direction is this bus going ?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000444235.jpg""","""Where is this bus going?""","444235000","[[{""id"":""g0.6"",""content"":""station""}],[{""id"":""g1.1"",""content"":""around corner""}]]","[""What could be the destination of the bus?"",""Where could the bus be going?""]","false","","""All answer the same question""","jgualla1"
"495553","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","23804","129","Thu Jun 02 18:00:44 UTC 2022","Thu Jun 02 18:01:17 UTC 2022","33","[[{""id"": ""g0.2"", ""content"": ""lot""}], [{""id"": ""g1.0"", ""content"": ""desert""}], [{""id"": ""g2.4"", ""content"": ""dirt lot""}]]","[""Where the motorcycle parked is called what?"", ""In what landscape is the motorcycle parked ?"", ""On wha is the motorcycle parked?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000421383.jpg""","""Where is the motorcycle parked?""","421383005","[[{""id"":""g2.4"",""content"":""dirt lot""},{""id"":""g0.2"",""content"":""lot""}],[{""id"":""g1.0"",""content"":""desert""}]]","[""Where are the motorcycles parked?"",""In what landscape are the motorcycle parked?""]","false","","""All answer the same question""","jgualla1"
