"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.answerGroups","Input.answerQuestions","Input.imgUrl","Input.questionStr","Answer.answer_groups","Answer.answer_questions","Answer.is_skip","Answer.skipCheck","Answer.skip_reason","Turkle.Username"
"476678","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22447","139","Wed Mar 02 18:56:11 UTC 2022","Wed Mar 02 18:57:05 UTC 2022","54","[[{""id"": ""g0.0"", ""content"": ""people""}, {""id"": ""g0.1"", ""content"": ""yes""}, {""id"": ""g0.2"", ""content"": ""people caged in""}], [{""id"": ""g1.0"", ""content"": ""animals""}, {""id"": ""g1.1"", ""content"": ""animal""}]]","[""Are the animals or people caged in?"", ""Are the animals or people caged in?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000466845.jpg""","""Are the animals or people caged in?""","[[{""id"":""g0.0"",""content"":""people""},{""id"":""g0.2"",""content"":""people caged in""}],[{""id"":""g1.0"",""content"":""animals""},{""id"":""g1.1"",""content"":""animal""}]]","[""Are the animals or people caged in?"",""Are the animals or people caged in?""]","true","value","""Ambiguous""","rhuang29"
"476679","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22178","52","Thu Feb 24 13:07:44 UTC 2022","Thu Feb 24 13:08:22 UTC 2022","38","[[{""id"": ""g0.0"", ""content"": ""street""}, {""id"": ""g0.1"", ""content"": ""on street""}], [{""id"": ""g1.0"", ""content"": ""right""}, {""id"": ""g1.1"", ""content"": ""in front of hummer""}, {""id"": ""g1.2"", ""content"": ""on road""}, {""id"": ""g1.3"", ""content"": ""in front of yellow vehicle""}, {""id"": ""g1.4"", ""content"": ""in front""}]]","[""Where is the bus?"", ""Where is the bus?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000467311.jpg""","""Where is the bus?""","[[{""id"":""g0.0"",""content"":""street""},{""id"":""g1.2"",""content"":""on road""},{""id"":""g0.1"",""content"":""on street""}],[{""id"":""g1.1"",""content"":""in front of hummer""},{""id"":""g1.3"",""content"":""in front of yellow vehicle""},{""id"":""g1.4"",""content"":""in front""}],[{""id"":""g1.0"",""content"":""right""}]]","[""What is the bus on?"",""What is the bus in front of?"",""Where in the image is the bus?""]","false","","""All answer the same question""","esteng"
"476679","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22339","141","Sat Feb 26 20:24:25 UTC 2022","Sat Feb 26 20:26:12 UTC 2022","107","[[{""id"": ""g0.0"", ""content"": ""street""}, {""id"": ""g0.1"", ""content"": ""on street""}], [{""id"": ""g1.0"", ""content"": ""right""}, {""id"": ""g1.1"", ""content"": ""in front of hummer""}, {""id"": ""g1.2"", ""content"": ""on road""}, {""id"": ""g1.3"", ""content"": ""in front of yellow vehicle""}, {""id"": ""g1.4"", ""content"": ""in front""}]]","[""Where is the bus?"", ""Where is the bus?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000467311.jpg""","""Where is the bus?""","[[{""id"":""g0.0"",""content"":""street""},{""id"":""g1.2"",""content"":""on road""},{""id"":""g0.1"",""content"":""on street""}],[{""id"":""g1.1"",""content"":""in front of hummer""},{""id"":""g1.3"",""content"":""in front of yellow vehicle""},{""id"":""g1.4"",""content"":""in front""}],[{""id"":""g1.0"",""content"":""right""}]]","[""Where is the bus driving on?"",""Where is the bus relative to the hummer?"",""Where is the bus relative to the center of the picture?""]","false","","""All answer the same question""","ohussei3"
"476679","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22448","139","Wed Mar 02 18:57:05 UTC 2022","Wed Mar 02 18:57:47 UTC 2022","42","[[{""id"": ""g0.0"", ""content"": ""street""}, {""id"": ""g0.1"", ""content"": ""on street""}], [{""id"": ""g1.0"", ""content"": ""right""}, {""id"": ""g1.1"", ""content"": ""in front of hummer""}, {""id"": ""g1.2"", ""content"": ""on road""}, {""id"": ""g1.3"", ""content"": ""in front of yellow vehicle""}, {""id"": ""g1.4"", ""content"": ""in front""}]]","[""Where is the bus?"", ""Where is the bus?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000467311.jpg""","""Where is the bus?""","[[{""id"":""g0.0"",""content"":""street""},{""id"":""g0.1"",""content"":""on street""},{""id"":""g1.2"",""content"":""on road""}],[{""id"":""g1.0"",""content"":""right""},{""id"":""g1.4"",""content"":""in front""},{""id"":""g1.3"",""content"":""in front of yellow vehicle""}]]","[""Where is the bus?"",""Where is the bus?""]","true","value","""All answer the same question""","rhuang29"
"476680","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22179","52","Thu Feb 24 13:08:22 UTC 2022","Thu Feb 24 13:08:37 UTC 2022","15","[[{""id"": ""g0.0"", ""content"": ""blue pink orange""}, {""id"": ""g0.1"", ""content"": ""blue white pink orange""}, {""id"": ""g0.2"", ""content"": ""blue orange pink""}, {""id"": ""g0.3"", ""content"": ""blue, orange, pink""}], [{""id"": ""g1.0"", ""content"": ""blue, orange, white, and pink""}, {""id"": ""g1.1"", ""content"": ""pink, orange/white and blue""}, {""id"": ""g1.2"", ""content"": ""pink, orange and blue""}, {""id"": ""g1.3"", ""content"": ""blue, orange and pink""}, {""id"": ""g1.4"", ""content"": ""yellow blue and pink""}]]","[""What colors are the men wearing?"", ""What colors are the men wearing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000047729.jpg""","""What colors are the men wearing?""","[[{""id"":""g0.0"",""content"":""blue pink orange""},{""id"":""g0.1"",""content"":""blue white pink orange""},{""id"":""g0.2"",""content"":""blue orange pink""},{""id"":""g0.3"",""content"":""blue, orange, pink""}],[{""id"":""g1.0"",""content"":""blue, orange, white, and pink""},{""id"":""g1.1"",""content"":""pink, orange/white and blue""},{""id"":""g1.2"",""content"":""pink, orange and blue""},{""id"":""g1.3"",""content"":""blue, orange and pink""},{""id"":""g1.4"",""content"":""yellow blue and pink""}]]","[""What colors are the men wearing?"",""What colors are the men wearing?""]","true","value","""All answer the same question""","esteng"
"476680","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22340","141","Sat Feb 26 20:26:12 UTC 2022","Sat Feb 26 20:26:19 UTC 2022","7","[[{""id"": ""g0.0"", ""content"": ""blue pink orange""}, {""id"": ""g0.1"", ""content"": ""blue white pink orange""}, {""id"": ""g0.2"", ""content"": ""blue orange pink""}, {""id"": ""g0.3"", ""content"": ""blue, orange, pink""}], [{""id"": ""g1.0"", ""content"": ""blue, orange, white, and pink""}, {""id"": ""g1.1"", ""content"": ""pink, orange/white and blue""}, {""id"": ""g1.2"", ""content"": ""pink, orange and blue""}, {""id"": ""g1.3"", ""content"": ""blue, orange and pink""}, {""id"": ""g1.4"", ""content"": ""yellow blue and pink""}]]","[""What colors are the men wearing?"", ""What colors are the men wearing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000047729.jpg""","""What colors are the men wearing?""","[[{""id"":""g0.0"",""content"":""blue pink orange""},{""id"":""g0.1"",""content"":""blue white pink orange""},{""id"":""g0.2"",""content"":""blue orange pink""},{""id"":""g0.3"",""content"":""blue, orange, pink""}],[{""id"":""g1.0"",""content"":""blue, orange, white, and pink""},{""id"":""g1.1"",""content"":""pink, orange/white and blue""},{""id"":""g1.2"",""content"":""pink, orange and blue""},{""id"":""g1.3"",""content"":""blue, orange and pink""},{""id"":""g1.4"",""content"":""yellow blue and pink""}]]","[""What colors are the men wearing?"",""What colors are the men wearing?""]","true","value","""All answer the same question""","ohussei3"
"476680","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22449","139","Wed Mar 02 18:57:47 UTC 2022","Wed Mar 02 18:57:59 UTC 2022","12","[[{""id"": ""g0.0"", ""content"": ""blue pink orange""}, {""id"": ""g0.1"", ""content"": ""blue white pink orange""}, {""id"": ""g0.2"", ""content"": ""blue orange pink""}, {""id"": ""g0.3"", ""content"": ""blue, orange, pink""}], [{""id"": ""g1.0"", ""content"": ""blue, orange, white, and pink""}, {""id"": ""g1.1"", ""content"": ""pink, orange/white and blue""}, {""id"": ""g1.2"", ""content"": ""pink, orange and blue""}, {""id"": ""g1.3"", ""content"": ""blue, orange and pink""}, {""id"": ""g1.4"", ""content"": ""yellow blue and pink""}]]","[""What colors are the men wearing?"", ""What colors are the men wearing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000047729.jpg""","""What colors are the men wearing?""","[[{""id"":""g0.0"",""content"":""blue pink orange""},{""id"":""g0.1"",""content"":""blue white pink orange""},{""id"":""g0.2"",""content"":""blue orange pink""},{""id"":""g0.3"",""content"":""blue, orange, pink""}],[{""id"":""g1.0"",""content"":""blue, orange, white, and pink""},{""id"":""g1.1"",""content"":""pink, orange/white and blue""},{""id"":""g1.2"",""content"":""pink, orange and blue""},{""id"":""g1.3"",""content"":""blue, orange and pink""}]]","[""What colors are the men wearing?"",""What colors are the men wearing?""]","true","value","""All answer the same question""","rhuang29"
"476681","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22180","52","Thu Feb 24 13:08:37 UTC 2022","Thu Feb 24 13:08:41 UTC 2022","4","[[{""id"": ""g0.0"", ""content"": ""pie""}, {""id"": ""g0.1"", ""content"": ""cheesecake""}], [{""id"": ""g1.0"", ""content"": ""cake""}]]","[""What kind of dessert is on this plate?"", ""What kind of dessert is on this plate?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000107886.jpg""","""What kind of dessert is on this plate?""","[[{""id"":""g0.0"",""content"":""pie""},{""id"":""g0.1"",""content"":""cheesecake""}],[{""id"":""g1.0"",""content"":""cake""}]]","[""What kind of dessert is on this plate?"",""What kind of dessert is on this plate?""]","true","value","""All answer the same question""","esteng"
"476681","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22341","141","Sat Feb 26 20:26:19 UTC 2022","Sat Feb 26 20:26:28 UTC 2022","9","[[{""id"": ""g0.0"", ""content"": ""pie""}, {""id"": ""g0.1"", ""content"": ""cheesecake""}], [{""id"": ""g1.0"", ""content"": ""cake""}]]","[""What kind of dessert is on this plate?"", ""What kind of dessert is on this plate?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000107886.jpg""","""What kind of dessert is on this plate?""","[[{""id"":""g0.0"",""content"":""pie""},{""id"":""g0.1"",""content"":""cheesecake""}],[{""id"":""g1.0"",""content"":""cake""}]]","[""What kind of dessert is on this plate?"",""What kind of dessert is on this plate?""]","true","value","""All answer the same question""","ohussei3"
"476681","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22450","139","Wed Mar 02 18:57:59 UTC 2022","Wed Mar 02 18:58:16 UTC 2022","17","[[{""id"": ""g0.0"", ""content"": ""pie""}, {""id"": ""g0.1"", ""content"": ""cheesecake""}], [{""id"": ""g1.0"", ""content"": ""cake""}]]","[""What kind of dessert is on this plate?"", ""What kind of dessert is on this plate?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000107886.jpg""","""What kind of dessert is on this plate?""","[[{""id"":""g0.0"",""content"":""pie""},{""id"":""g0.1"",""content"":""cheesecake""}],[{""id"":""g1.0"",""content"":""cake""}]]","[""What kind of dessert is on this plate?"",""What kind of dessert is on this plate?""]","true","value","""Ambiguous (needs more information)""","rhuang29"
"476682","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22181","52","Thu Feb 24 13:08:41 UTC 2022","Thu Feb 24 13:08:50 UTC 2022","9","[[{""id"": ""g0.0"", ""content"": ""cheese""}], [{""id"": ""g1.0"", ""content"": ""spinach""}, {""id"": ""g1.1"", ""content"": ""cheese, spinach""}], [{""id"": ""g2.0"", ""content"": ""basil""}, {""id"": ""g2.1"", ""content"": ""cheese, basil""}], [{""id"": ""g3.0"", ""content"": ""sauce, cheese and basil""}, {""id"": ""g3.1"", ""content"": ""cheese and basil""}], [{""id"": ""g4.0"", ""content"": ""sauce cheese spinach""}, {""id"": ""g4.1"", ""content"": ""mint, cheese, sauce""}]]","[""What toppings are visible?"", ""What toppings are visible?"", ""What toppings are visible?"", ""What toppings are visible?"", ""What toppings are visible?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000113962.jpg""","""What toppings are visible?""","[[{""id"":""g0.0"",""content"":""cheese""}],[{""id"":""g1.0"",""content"":""spinach""},{""id"":""g1.1"",""content"":""cheese, spinach""}],[{""id"":""g2.0"",""content"":""basil""},{""id"":""g2.1"",""content"":""cheese, basil""}],[{""id"":""g3.0"",""content"":""sauce, cheese and basil""},{""id"":""g3.1"",""content"":""cheese and basil""}],[{""id"":""g4.0"",""content"":""sauce cheese spinach""},{""id"":""g4.1"",""content"":""mint, cheese, sauce""}]]","[""What toppings are visible?"",""What toppings are visible?"",""What toppings are visible?"",""What toppings are visible?"",""What toppings are visible?""]","true","value","""All answer the same question""","esteng"
"476682","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22342","141","Sat Feb 26 20:26:28 UTC 2022","Sat Feb 26 20:26:38 UTC 2022","10","[[{""id"": ""g0.0"", ""content"": ""cheese""}], [{""id"": ""g1.0"", ""content"": ""spinach""}, {""id"": ""g1.1"", ""content"": ""cheese, spinach""}], [{""id"": ""g2.0"", ""content"": ""basil""}, {""id"": ""g2.1"", ""content"": ""cheese, basil""}], [{""id"": ""g3.0"", ""content"": ""sauce, cheese and basil""}, {""id"": ""g3.1"", ""content"": ""cheese and basil""}], [{""id"": ""g4.0"", ""content"": ""sauce cheese spinach""}, {""id"": ""g4.1"", ""content"": ""mint, cheese, sauce""}]]","[""What toppings are visible?"", ""What toppings are visible?"", ""What toppings are visible?"", ""What toppings are visible?"", ""What toppings are visible?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000113962.jpg""","""What toppings are visible?""","[[{""id"":""g0.0"",""content"":""cheese""}],[{""id"":""g1.0"",""content"":""spinach""},{""id"":""g1.1"",""content"":""cheese, spinach""}],[{""id"":""g2.0"",""content"":""basil""},{""id"":""g2.1"",""content"":""cheese, basil""}],[{""id"":""g3.0"",""content"":""sauce, cheese and basil""},{""id"":""g3.1"",""content"":""cheese and basil""}],[{""id"":""g4.0"",""content"":""sauce cheese spinach""},{""id"":""g4.1"",""content"":""mint, cheese, sauce""}]]","[""What toppings are visible?"",""What toppings are visible?"",""What toppings are visible?"",""What toppings are visible?"",""What toppings are visible?""]","true","value","""All answer the same question""","ohussei3"
"476682","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22451","139","Wed Mar 02 18:58:16 UTC 2022","Wed Mar 02 18:58:25 UTC 2022","9","[[{""id"": ""g0.0"", ""content"": ""cheese""}], [{""id"": ""g1.0"", ""content"": ""spinach""}, {""id"": ""g1.1"", ""content"": ""cheese, spinach""}], [{""id"": ""g2.0"", ""content"": ""basil""}, {""id"": ""g2.1"", ""content"": ""cheese, basil""}], [{""id"": ""g3.0"", ""content"": ""sauce, cheese and basil""}, {""id"": ""g3.1"", ""content"": ""cheese and basil""}], [{""id"": ""g4.0"", ""content"": ""sauce cheese spinach""}, {""id"": ""g4.1"", ""content"": ""mint, cheese, sauce""}]]","[""What toppings are visible?"", ""What toppings are visible?"", ""What toppings are visible?"", ""What toppings are visible?"", ""What toppings are visible?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000113962.jpg""","""What toppings are visible?""","[[{""id"":""g0.0"",""content"":""cheese""}],[{""id"":""g1.0"",""content"":""spinach""},{""id"":""g1.1"",""content"":""cheese, spinach""}],[{""id"":""g2.0"",""content"":""basil""},{""id"":""g2.1"",""content"":""cheese, basil""}],[{""id"":""g3.0"",""content"":""sauce, cheese and basil""},{""id"":""g3.1"",""content"":""cheese and basil""}],[{""id"":""g4.0"",""content"":""sauce cheese spinach""},{""id"":""g4.1"",""content"":""mint, cheese, sauce""}]]","[""What toppings are visible?"",""What toppings are visible?"",""What toppings are visible?"",""What toppings are visible?"",""What toppings are visible?""]","true","value","""All answer the same question""","rhuang29"
"476683","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22182","52","Thu Feb 24 13:08:50 UTC 2022","Thu Feb 24 13:08:59 UTC 2022","9","[[{""id"": ""g0.0"", ""content"": ""they are playing baseball""}, {""id"": ""g0.1"", ""content"": ""playing""}, {""id"": ""g0.2"", ""content"": ""yes""}, {""id"": ""g0.3"", ""content"": ""playing ball""}], [{""id"": ""g1.0"", ""content"": ""playing baseball""}, {""id"": ""g1.1"", ""content"": ""baseball game""}, {""id"": ""g1.2"", ""content"": ""baseball""}]]","[""Why are these two people in this photo?"", ""Why are these two people in this photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000011411.jpg""","""Why are these two people in this photo?""","[[{""id"":""g0.0"",""content"":""they are playing baseball""},{""id"":""g0.1"",""content"":""playing""},{""id"":""g0.2"",""content"":""yes""},{""id"":""g0.3"",""content"":""playing ball""}],[{""id"":""g1.0"",""content"":""playing baseball""},{""id"":""g1.1"",""content"":""baseball game""},{""id"":""g1.2"",""content"":""baseball""}]]","[""Why are these two people in this photo?"",""Why are these two people in this photo?""]","true","value","""All answer the same question""","esteng"
"476683","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22343","141","Sat Feb 26 20:26:38 UTC 2022","Sat Feb 26 20:27:13 UTC 2022","35","[[{""id"": ""g0.0"", ""content"": ""they are playing baseball""}, {""id"": ""g0.1"", ""content"": ""playing""}, {""id"": ""g0.2"", ""content"": ""yes""}, {""id"": ""g0.3"", ""content"": ""playing ball""}], [{""id"": ""g1.0"", ""content"": ""playing baseball""}, {""id"": ""g1.1"", ""content"": ""baseball game""}, {""id"": ""g1.2"", ""content"": ""baseball""}]]","[""Why are these two people in this photo?"", ""Why are these two people in this photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000011411.jpg""","""Why are these two people in this photo?""","[[{""id"":""g1.2"",""content"":""baseball""},{""id"":""g1.1"",""content"":""baseball game""},{""id"":""g1.0"",""content"":""playing baseball""},{""id"":""g0.0"",""content"":""they are playing baseball""},{""id"":""g0.1"",""content"":""playing""},{""id"":""g0.3"",""content"":""playing ball""}]]","[""Why are these people in this photo?""]","false","","""All answer the same question""","ohussei3"
